trade_year,trade_flow,partner_code,commodities_code,quantity,units,weight_kg,trade_value
2023,Import,710,710812,59507.0,kg,59507.0,3749193632.971
2023,Import,716,710812,50.0,kg,50.0,3466934.269
2023,Import,724,710812,11145.0,kg,11145.0,653321958.895
2023,Import,740,710812,20234.0,kg,20234.0,1178588406.094
2023,Import,752,710812,5930.0,kg,5930.0,374087219.591
2023,Import,762,710812,7595.0,kg,7595.0,466524221.068
2023,Import,764,710812,41531.0,kg,41531.0,2629365633.4
2023,Import,784,710812,151836.0,kg,151836.0,9708125676.657
2023,Import,792,710812,5089.0,kg,5089.0,322544359.576
2023,Import,818,710812,8427.0,kg,8427.0,443788652.789
2023,Import,826,710812,41826.0,kg,41826.0,2435320582.441
2023,Import,834,710812,11732.0,kg,11732.0,430082544.414
2023,Import,842,710812,252078.0,kg,252078.0,15240084368.911
2023,Import,854,710812,56586.0,kg,56586.0,2982693373.462
2023,Import,858,710812,62.0,kg,62.0,3923300.928
2023,Import,860,710812,130080.0,kg,130080.0,8173825112.223
2023,Import,124,710813,82.0,kg,82.0,5004949.12
2023,Import,148,710813,1.0,kg,1.0,906.739
2023,Import,233,710813,30.0,kg,30.0,1987620.465
2023,Import,300,710813,3.0,kg,3.0,12040.157
2023,Import,372,710813,5.0,kg,5.0,321460.61
2023,Import,442,710813,1.0,kg,1.0,157.984
2023,Import,450,710813,1.0,kg,1.0,4270.017
2023,Import,710,710813,1.0,kg,1.0,3565.764
2023,Import,792,710813,42.0,kg,42.0,2714364.405
2023,Export,40,710811,1.0,kg,1.0,39257.897
2023,Export,842,710811,20.0,kg,20.0,1328985.406
2023,Export,32,710812,9.0,kg,9.0,606414.69
2023,Export,48,710812,220.0,kg,220.0,13544271.627
2023,Export,51,710812,5.0,kg,5.0,311365.213
2023,Export,100,710812,30.0,kg,30.0,1944845.756
2023,Export,124,710812,200.0,kg,200.0,12539501.536
2023,Export,144,710812,9.0,kg,9.0,569950.439
2023,Export,156,710812,444108.0,kg,444108.0,27919446748.341
2023,Export,203,710812,837.0,kg,837.0,53533098.341
2023,Export,233,710812,74.0,kg,74.0,4614888.99
2023,Export,246,710812,330.0,kg,330.0,21050781.893
2023,Export,251,710812,44159.0,kg,44159.0,2779340379.187
2023,Export,300,710812,224.0,kg,224.0,14068292.128
2023,Export,336,710812,102.0,kg,102.0,6133093.545
2023,Export,344,710812,131822.0,kg,131822.0,8257042476.732
2023,Export,348,710812,9.0,kg,9.0,257687.387
2023,Export,376,710812,99.0,kg,99.0,6186141.66
2023,Export,392,710812,265.0,kg,265.0,16021428.704
2023,Export,400,710812,6157.0,kg,6157.0,385089931.208
2023,Export,414,710812,35.0,kg,35.0,2222791.803
2023,Export,422,710812,14266.0,kg,14266.0,882967548.842
2023,Export,434,710812,85.0,kg,85.0,5162618.208
2023,Export,440,710812,16.0,kg,16.0,986657.565
2023,Export,442,710812,76.002,kg,76.002,4799161.684
2023,Export,458,710812,6281.0,kg,6281.0,394736732.282
2023,Export,484,710812,1.0,kg,1.0,791.032
2023,Export,490,710812,3719.0,kg,3719.0,234015767.372
2023,Export,496,710812,1961.0,kg,1961.0,126761477.455
2023,Export,504,710812,50.0,kg,50.0,3111099.913
2023,Export,616,710812,101.0,kg,101.0,6107112.974
2023,Export,634,710812,29.0,kg,29.0,1888201.837
2023,Export,682,710812,70753.0,kg,70753.0,4436739511.064
2023,Export,688,710812,19.0,kg,19.0,1241246.465
2023,Export,699,710812,233937.0,kg,233937.0,14593106194.062
2023,Export,702,710812,34655.0,kg,34655.0,2173627252.047
2023,Export,710,710812,550.0,kg,550.0,34773573.151
2023,Export,752,710812,22.0,kg,22.0,1413515.716
2023,Export,762,710812,3013.0,kg,3013.0,177689857.811
2023,Export,764,710812,45032.0,kg,45032.0,2820924683.518
2023,Export,784,710812,99242.0,kg,99242.0,6132346821.506
2023,Export,788,710812,606.0,kg,606.0,38010656.358
2023,Export,792,710812,218223.0,kg,218223.0,13538276190.925
2023,Export,804,710812,618.0,kg,618.0,38688804.66
2023,Export,818,710812,335.0,kg,335.0,21133944.864
2023,Export,826,710812,71870.0,kg,71870.0,4466630505.897
2023,Export,860,710812,639.0,kg,639.0,40110576.706
2023,Export,32,710813,5.0,kg,5.0,349257.996
2023,Export,36,710813,563.0,kg,563.0,35529991.37
2023,Export,48,710813,63.0,kg,63.0,4013266.108
2023,Export,51,710813,15.0,kg,15.0,951157.906
2023,Export,56,710813,377.0,kg,377.0,23497354.614
2023,Export,100,710813,1.0,kg,1.0,85078.804
2023,Export,156,710813,2.0,kg,2.0,99670.067
2023,Export,203,710813,782.0,kg,782.0,49638141.067
2023,Export,233,710813,1188.0,kg,1188.0,74684905.403
2023,Export,246,710813,11.0,kg,11.0,694526.341
2023,Export,344,710813,253.0,kg,253.0,16138011.954
2023,Export,360,710813,1.0,kg,1.0,9727.138
2023,Export,400,710813,429.0,kg,429.0,27464849.881
2023,Export,422,710813,10413.0,kg,10413.0,655035393.777
2023,Export,440,710813,276.0,kg,276.0,17403685.851
2023,Export,484,710813,2.0,kg,2.0,162477.585
2023,Export,490,710813,19.0,kg,19.0,1212630.232
2023,Export,579,710813,20.0,kg,20.0,1275504.504
2023,Export,616,710813,1078.0,kg,1078.0,67089941.93
2023,Export,642,710813,102.0,kg,102.0,6393302.0
2023,Export,682,710813,949.0,kg,949.0,60488421.543
2023,Export,688,710813,52.0,kg,52.0,3367566.819
2023,Export,702,710813,2258.0,kg,2258.0,142365772.921
2023,Export,762,710813,500.0,kg,500.0,30349861.421
2023,Export,784,710813,17587.0,kg,17587.0,1110013480.74
2023,Export,804,710813,581.0,kg,581.0,36965555.86
2023,Export,807,710813,26.0,kg,26.0,1769065.256
2023,Export,842,710813,45433.0,kg,45433.0,2892423512.276
2024,Import,56,710811,1.0,kg,1.0,2962.152
2024,Import,31,710812,6342.0,kg,6342.0,220152891.676
2024,Import,32,710812,159779.0,kg,159779.0,1633577053.852
2024,Import,76,710812,19003.0,kg,19003.0,1130057931.542
2024,Import,100,710812,278.0,kg,278.0,21799205.824
2024,Import,152,710812,186621.0,kg,186621.0,898665022.825
2024,Import,170,710812,2671.0,kg,2671.0,181266742.148
2024,Import,203,710812,182.0,kg,182.0,13716749.049
2024,Import,208,710812,34.0,kg,34.0,2010456.498
2024,Import,214,710812,31559.0,kg,31559.0,663549766.319
2024,Import,218,710812,8693.0,kg,8693.0,487235496.638
2024,Import,233,710812,138.0,kg,138.0,9900902.643
2024,Import,246,710812,16360.0,kg,16360.0,1188671825.728
2024,Import,268,710812,2502.0,kg,2502.0,97848192.037
2024,Import,288,710812,62144.0,kg,62144.0,4164417237.352
2024,Import,324,710812,303.0,kg,303.0,17057407.364
2024,Import,344,710812,49867.0,kg,49867.0,3684192261.748
2024,Import,360,710812,230.0,kg,230.0,16914316.545
2024,Import,372,710812,100.0,kg,100.0,862982.462
2024,Import,384,710812,50434.0,kg,50434.0,2710184311.51
2024,Import,392,710812,26594.0,kg,26594.0,2061317428.437
2024,Import,398,710812,36905.0,kg,36905.0,2703832668.366
2024,Import,400,710812,1436.0,kg,1436.0,88458119.857
2024,Import,410,710812,418.0,kg,418.0,32021782.551
2024,Import,417,710812,23263.0,kg,23263.0,1844413276.35
2024,Import,418,710812,18518.0,kg,18518.0,168452587.536
2024,Import,422,710812,1562.0,kg,1562.0,110238339.737
2024,Import,428,710812,69.0,kg,69.0,3148860.078
2024,Import,430,710812,12281.0,kg,12281.0,893764987.725
2024,Import,446,710812,148.0,kg,148.0,11499983.401
2024,Import,458,710812,1875.0,kg,1875.0,144364996.261
2024,Import,466,710812,2270.0,kg,2270.0,119751508.206
2024,Import,478,710812,10864.0,kg,10864.0,758835631.726
2024,Import,484,710812,48675.0,kg,48675.0,1943045379.096
2024,Import,496,710812,12656.0,kg,12656.0,849171948.2
2024,Import,504,710812,65.0,kg,65.0,4599718.498
2024,Import,508,710812,194.0,kg,194.0,11004094.317
2024,Import,528,710812,1049.0,kg,1049.0,68373841.304
2024,Import,558,710812,25653.0,kg,25653.0,261112204.925
2024,Import,566,710812,3183.0,kg,3183.0,200154967.591
2024,Import,579,710812,2303.0,kg,2303.0,183621434.156
2024,Import,591,710812,470.0,kg,470.0,23619772.22
2024,Import,604,710812,169435.0,kg,169435.0,2800129877.14
2024,Import,608,710812,18542.0,kg,18542.0,867503984.085
2024,Import,620,710812,81.0,kg,81.0,6432402.688
2024,Import,642,710812,1072.0,kg,1072.0,46602560.128
2024,Import,643,710812,9859.0,kg,9859.0,718562795.041
2024,Import,682,710812,14013.0,kg,14013.0,885691400.371
2024,Import,686,710812,8103.0,kg,8103.0,555146330.114
2024,Import,699,710812,5233.0,kg,5233.0,367382000.886
2024,Import,702,710812,12757.0,kg,12757.0,1002062213.5
2024,Import,703,710812,100.0,kg,100.0,6927191.187
2024,Import,710,710812,37342.0,kg,37342.0,2782687109.413
2024,Import,716,710812,61.0,kg,61.0,4013549.639
2024,Import,724,710812,5098.0,kg,5098.0,362536518.004
2024,Import,740,710812,18609.0,kg,18609.0,1317161538.349
2024,Import,752,710812,3154.0,kg,3154.0,218352716.201
2024,Import,762,710812,5050.0,kg,5050.0,340803716.415
2024,Import,764,710812,27882.0,kg,27882.0,2196700098.258
2024,Import,784,710812,155797.0,kg,155797.0,12376011958.088
2024,Import,804,710812,344.0,kg,344.0,16623562.199
2024,Import,818,710812,17950.0,kg,17950.0,1174227451.41
2024,Import,826,710812,53709.0,kg,53709.0,3931181574.491
2024,Import,834,710812,5943.0,kg,5943.0,212595198.157
2024,Import,854,710812,49627.0,kg,49627.0,3157501476.828
2024,Import,858,710812,7.0,kg,7.0,470186.051
2024,Import,860,710812,86743.0,kg,86743.0,6135392521.552
2024,Import,233,710813,18.0,kg,18.0,1342340.055
2024,Import,300,710813,1.0,kg,1.0,3424.421
2024,Import,372,710813,1.011,kg,1.011,124310.454
2024,Import,376,710813,7.0,kg,7.0,74949.954
2024,Import,616,710813,21.002,kg,21.002,1560277.47
2024,Import,748,710813,1.0,kg,1.0,25002.248
2024,Export,156,710811,1.0,kg,1.0,86826.959
2024,Export,276,710811,19.0,kg,19.0,361342.849
2024,Export,699,710811,1.0,kg,1.0,40223.032
2024,Export,842,710811,15.0,kg,15.0,1340083.231
2024,Export,20,710812,1.0,kg,1.0,78726.471
2024,Export,32,710812,11.0,kg,11.0,823011.576
2024,Export,40,710812,10799.0,kg,10799.0,848591950.114
2024,Export,48,710812,454.0,kg,454.0,33432135.126
2024,Export,56,710812,233.0,kg,233.0,17427085.81
2024,Export,100,710812,365.0,kg,365.0,25850819.35
2024,Export,144,710812,3.0,kg,3.0,197816.813
2024,Export,156,710812,336327.0,kg,336327.0,23703547193.798
2024,Export,233,710812,44.0,kg,44.0,3356660.526
2024,Export,246,710812,32.0,kg,32.0,2269397.236
2024,Export,251,710812,56080.0,kg,56080.0,4220786914.87
2024,Export,276,710812,19289.0,kg,19289.0,1487831501.454
2024,Export,292,710812,283.0,kg,283.0,21980900.031
2024,Export,300,710812,128.0,kg,128.0,9992409.075
2024,Export,344,710812,90145.0,kg,90145.0,6323502141.442
2024,Export,348,710812,21.0,kg,21.0,1106626.317
2024,Export,360,710812,50.0,kg,50.0,3256163.143
2024,Export,372,710812,49.0,kg,49.0,3588878.288
2024,Export,376,710812,61.0,kg,61.0,4619041.773
2024,Export,380,710812,46017.0,kg,46017.0,3291616214.774
2024,Export,392,710812,265.0,kg,265.0,19754291.587
2024,Export,400,710812,2950.0,kg,2950.0,228629426.038
2024,Export,410,710812,1180.0,kg,1180.0,92838589.097
2024,Export,422,710812,3786.0,kg,3786.0,253064701.095
2024,Export,440,710812,10.0,kg,10.0,806110.951
2024,Export,458,710812,8707.0,kg,8707.0,654589302.79
2024,Export,484,710812,8.0,kg,8.0,718679.75
2024,Export,490,710812,10020.0,kg,10020.0,790998085.853
2024,Export,496,710812,981.0,kg,981.0,81911689.065
2024,Export,504,710812,10.0,kg,10.0,803809.831
2024,Export,566,710812,70.0,kg,70.0,5543001.642
2024,Export,634,710812,35.0,kg,35.0,2819484.17
2024,Export,682,710812,62318.0,kg,62318.0,4738134892.569
2024,Export,699,710812,265632.0,kg,265632.0,20111138808.596
2024,Export,702,710812,31996.0,kg,31996.0,2237133896.354
2024,Export,705,710812,5.0,kg,5.0,335401.299
2024,Export,710,710812,1127.0,kg,1127.0,93730904.592
2024,Export,724,710812,425.0,kg,425.0,33821391.264
2024,Export,752,710812,178.0,kg,178.0,13336063.617
2024,Export,762,710812,4535.0,kg,4535.0,352501571.147
2024,Export,764,710812,50980.0,kg,50980.0,3738112556.057
2024,Export,784,710812,75324.0,kg,75324.0,5631587412.961
2024,Export,788,710812,774.0,kg,774.0,58719684.373
2024,Export,792,710812,86325.0,kg,86325.0,6455808453.501
2024,Export,796,710812,50.0,kg,50.0,3259913.537
2024,Export,798,710812,26.0,kg,26.0,1702084.841
2024,Export,804,710812,45.0,kg,45.0,2899987.024
2024,Export,818,710812,629.0,kg,629.0,47538361.793
2024,Export,860,710812,30.0,kg,30.0,1995968.301
2024,Export,20,710813,2.0,kg,2.0,167902.253
2024,Export,48,710813,24.0,kg,24.0,1914042.297
2024,Export,51,710813,10.0,kg,10.0,864516.92
2024,Export,56,710813,317.0,kg,317.0,24452360.817
2024,Export,100,710813,1.0,kg,1.0,51435.597
2024,Export,156,710813,9.0,kg,9.0,863567.396
2024,Export,233,710813,1945.0,kg,1945.0,153766952.26
2024,Export,288,710813,405.0,kg,405.0,38311214.814
2024,Export,300,710813,23.0,kg,23.0,1842952.909
2024,Export,372,710813,1.0,kg,1.0,96791.285
2024,Export,400,710813,530.0,kg,530.0,41162278.619
2024,Export,414,710813,100.0,kg,100.0,8754278.18
2024,Export,422,710813,6794.0,kg,6794.0,522410529.114
2024,Export,440,710813,143.0,kg,143.0,11145380.358
2024,Export,458,710813,1190.0,kg,1190.0,92803242.032
2024,Export,484,710813,56.0,kg,56.0,365932.595
2024,Export,490,710813,309.0,kg,309.0,25675794.528
2024,Export,616,710813,995.0,kg,995.0,78603821.141
2024,Export,642,710813,180.0,kg,180.0,13050486.222
2024,Export,682,710813,1402.0,kg,1402.0,108957339.409
2024,Export,688,710813,40.0,kg,40.0,3101413.392
2024,Export,699,710813,151.0,kg,151.0,12087506.127
2024,Export,702,710813,3152.0,kg,3152.0,236157183.417
2024,Export,724,710813,4.0,kg,4.0,10339.139
2024,Export,784,710813,17968.0,kg,17968.0,1417158652.746
2024,Export,792,710813,207.0,kg,207.0,13957266.062
2024,Export,796,710813,75.0,kg,75.0,4925012.36
2024,Export,798,710813,7.0,kg,7.0,431215.801
2024,Export,804,710813,26.0,kg,26.0,1727612.961
2024,Export,807,710813,32.0,kg,32.0,2667935.089
2024,Export,826,710813,2234.0,kg,2234.0,169835029.092
