typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","20220101","2022","52","2022","757","CHE","Switzerland","X","Export","784","ARE","United Arab Emirates","0","W00","World","H6","HS","true","7103","Precious (excluding diamond) and semi-precious stone; worked, graded, not strung, mounted, set; ungraded precious (excluding diamond) and semi-precious stone, temporarily strung for convenience of transport","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","17.089","true","0","false",,"7872156.581","7872156.581","6","false","true",
"C","A","20220101","2022","52","2022","757","CHE","Switzerland","X","Export","792","TUR","Türkiye","0","W00","World","H6","HS","true","7103","Precious (excluding diamond) and semi-precious stone; worked, graded, not strung, mounted, set; ungraded precious (excluding diamond) and semi-precious stone, temporarily strung for convenience of transport","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","14.713","true","0","false",,"2941.546","2941.546","6","false","true",
"C","A","20220101","2022","52","2022","757","CHE","Switzerland","X","Export","804","UKR","Ukraine","0","W00","World","H6","HS","true","7103","Precious (excluding diamond) and semi-precious stone; worked, graded, not strung, mounted, set; ungraded precious (excluding diamond) and semi-precious stone, temporarily strung for convenience of transport","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","13","carat","241.069","true","-1","N/A","0","false","0.048","true","0","false",,"2248.309","2248.309","6","false","true",
"C","A","20220101","2022","52","2022","757","CHE","Switzerland","X","Export","818","EGY","Egypt","0","W00","World","H6","HS","true","7103","Precious (excluding diamond) and semi-precious stone; worked, graded, not strung, mounted, set; ungraded precious (excluding diamond) and semi-precious stone, temporarily strung for convenience of transport","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","13","carat","2","false","13","carat","2","false","0","false","0","false",,"17802.164","17802.164","0","false","true",
"C","A","20220101","2022","52","2022","757","CHE","Switzerland","X","Export","826","GBR","United Kingdom","0","W00","World","H6","HS","true","7103","Precious (excluding diamond) and semi-precious stone; worked, graded, not strung, mounted, set; ungraded precious (excluding diamond) and semi-precious stone, temporarily strung for convenience of transport","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","166.635","true","0","false",,"43129260.109","43129260.109","6","false","true",
"C","A","20220101","2022","52","2022","757","CHE","Switzerland","X","Export","842","USA","USA","0","W00","World","H6","HS","true","7103","Precious (excluding diamond) and semi-precious stone; worked, graded, not strung, mounted, set; ungraded precious (excluding diamond) and semi-precious stone, temporarily strung for convenience of transport","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","391.495","true","0","false",,"180267696.201","180267696.201","6","false","true",
"C","A","20230101","2023","52","2023","757","CHE","Switzerland","M","Import","0","W00","World","0","W00","World","H6","HS","true","7103","Precious (excluding diamond) and semi-precious stone; worked, graded, not strung, mounted, set; ungraded precious (excluding diamond) and semi-precious stone, temporarily strung for convenience of transport","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","124954.096","true","0","false","867096335.054",,"867096335.054","6","false","true",
"C","A","20230101","2023","52","2023","757","CHE","Switzerland","M","Import","4","AFG","Afghanistan","0","W00","World","H6","HS","true","7103","Precious (excluding diamond) and semi-precious stone; worked, graded, not strung, mounted, set; ungraded precious (excluding diamond) and semi-precious stone, temporarily strung for convenience of transport","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","79.717","true","0","false","146195.226",,"146195.226","6","false","true",
"C","A","20230101","2023","52","2023","757","CHE","Switzerland","M","Import","36","AUS","Australia","0","W00","World","H6","HS","true","7103","Precious (excluding diamond) and semi-precious stone; worked, graded, not strung, mounted, set; ungraded precious (excluding diamond) and semi-precious stone, temporarily strung for convenience of transport","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","405.488","true","0","false","723003.503",,"723003.503","6","false","true",
"C","A","20230101","2023","52","2023","757","CHE","Switzerland","M","Import","40","AUT","Austria","0","W00","World","H6","HS","true","7103","Precious (excluding diamond) and semi-precious stone; worked, graded, not strung, mounted, set; ungraded precious (excluding diamond) and semi-precious stone, temporarily strung for convenience of transport","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","1096.017","true","0","false","1383297.393",,"1383297.393","6","false","true",
"C","A","20230101","2023","52","2023","757","CHE","Switzerland","M","Import","48","BHR","Bahrain","0","W00","World","H6","HS","true","7103","Precious (excluding diamond) and semi-precious stone; worked, graded, not strung, mounted, set; ungraded precious (excluding diamond) and semi-precious stone, temporarily strung for convenience of transport","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","13","carat","1","false","13","carat","1","false","0","false","0","false","218748.795",,"218748.795","0","false","true",
"C","A","20230101","2023","52","2023","757","CHE","Switzerland","M","Import","51","ARM","Armenia","0","W00","World","H6","HS","true","7103","Precious (excluding diamond) and semi-precious stone; worked, graded, not strung, mounted, set; ungraded precious (excluding diamond) and semi-precious stone, temporarily strung for convenience of transport","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","13","carat","25000","false","8","kg","5","false","5","false","0","false","7327.34",,"7327.34","0","false","true",
"C","A","20230101","2023","52","2023","757","CHE","Switzerland","M","Import","56","BEL","Belgium","0","W00","World","H6","HS","true","7103","Precious (excluding diamond) and semi-precious stone; worked, graded, not strung, mounted, set; ungraded precious (excluding diamond) and semi-precious stone, temporarily strung for convenience of transport","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","191.415","true","0","false","4161772.127",,"4161772.127","6","false","true",
"C","A","20230101","2023","52","2023","757","CHE","Switzerland","M","Import","68","BOL","Bolivia (Plurinational State of)","0","W00","World","H6","HS","true","7103","Precious (excluding diamond) and semi-precious stone; worked, graded, not strung, mounted, set; ungraded precious (excluding diamond) and semi-precious stone, temporarily strung for convenience of transport","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2","false","8","kg","2","false","2","false","0","false","32.264",,"32.264","0","false","true",
"C","A","20230101","2023","52","2023","757","CHE","Switzerland","M","Import","76","BRA","Brazil","0","W00","World","H6","HS","true","7103","Precious (excluding diamond) and semi-precious stone; worked, graded, not strung, mounted, set; ungraded precious (excluding diamond) and semi-precious stone, temporarily strung for convenience of transport","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","36588.033","true","0","false","2856770.241",,"2856770.241","6","false","true",
"C","A","20230101","2023","52","2023","757","CHE","Switzerland","M","Import","84","BLZ","Belize","0","W00","World","H6","HS","true","7103","Precious (excluding diamond) and semi-precious stone; worked, graded, not strung, mounted, set; ungraded precious (excluding diamond) and semi-precious stone, temporarily strung for convenience of transport","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","13","carat","170404.773","true","-1","N/A","0","false","34.081","true","0","false","40351.547",,"40351.547","6","false","true",
"C","A","20230101","2023","52","2023","757","CHE","Switzerland","M","Import","92","VGB","Br. Virgin Isds","0","W00","World","H6","HS","true","7103","Precious (excluding diamond) and semi-precious stone; worked, graded, not strung, mounted, set; ungraded precious (excluding diamond) and semi-precious stone, temporarily strung for convenience of transport","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","13","carat","6","false","13","carat","6","false","0.001","false","0","false","316456.301",,"316456.301","0","false","true",
"C","A","20230101","2023","52","2023","757","CHE","Switzerland","M","Import","100","BGR","Bulgaria","0","W00","World","H6","HS","true","7103","Precious (excluding diamond) and semi-precious stone; worked, graded, not strung, mounted, set; ungraded precious (excluding diamond) and semi-precious stone, temporarily strung for convenience of transport","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","15.618","true","0","false","2388.673",,"2388.673","6","false","true",
"C","A","20230101","2023","52","2023","757","CHE","Switzerland","M","Import","104","MMR","Myanmar","0","W00","World","H6","HS","true","7103","Precious (excluding diamond) and semi-precious stone; worked, graded, not strung, mounted, set; ungraded precious (excluding diamond) and semi-precious stone, temporarily strung for convenience of transport","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","3.271","true","0","false","3447922.793",,"3447922.793","6","false","true",
"C","A","20230101","2023","52","2023","757","CHE","Switzerland","M","Import","124","CAN","Canada","0","W00","World","H6","HS","true","7103","Precious (excluding diamond) and semi-precious stone; worked, graded, not strung, mounted, set; ungraded precious (excluding diamond) and semi-precious stone, temporarily strung for convenience of transport","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","30.389","true","0","false","14591.263",,"14591.263","6","false","true",
"C","A","20230101","2023","52","2023","757","CHE","Switzerland","M","Import","144","LKA","Sri Lanka","0","W00","World","H6","HS","true","7103","Precious (excluding diamond) and semi-precious stone; worked, graded, not strung, mounted, set; ungraded precious (excluding diamond) and semi-precious stone, temporarily strung for convenience of transport","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","879.432","true","0","false","34607564.291",,"34607564.291","6","false","true",
"C","A","20230101","2023","52","2023","757","CHE","Switzerland","M","Import","152","CHL","Chile","0","W00","World","H6","HS","true","7103","Precious (excluding diamond) and semi-precious stone; worked, graded, not strung, mounted, set; ungraded precious (excluding diamond) and semi-precious stone, temporarily strung for convenience of transport","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","13","carat","56.38","true","-1","N/A","0","false","0.011","true","0","false","13.351",,"13.351","6","false","true",
"C","A","20230101","2023","52","2023","757","CHE","Switzerland","M","Import","156","CHN","China","0","W00","World","H6","HS","true","7103","Precious (excluding diamond) and semi-precious stone; worked, graded, not strung, mounted, set; ungraded precious (excluding diamond) and semi-precious stone, temporarily strung for convenience of transport","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","15721.939","true","0","false","9070540.178",,"9070540.178","6","false","true",
"C","A","20230101","2023","52","2023","757","CHE","Switzerland","M","Import","170","COL","Colombia","0","W00","World","H6","HS","true","7103","Precious (excluding diamond) and semi-precious stone; worked, graded, not strung, mounted, set; ungraded precious (excluding diamond) and semi-precious stone, temporarily strung for convenience of transport","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","75.411","true","0","false","38384491.983",,"38384491.983","6","false","true",
"C","A","20230101","2023","52","2023","757","CHE","Switzerland","M","Import","178","COG","Congo","0","W00","World","H6","HS","true","7103","Precious (excluding diamond) and semi-precious stone; worked, graded, not strung, mounted, set; ungraded precious (excluding diamond) and semi-precious stone, temporarily strung for convenience of transport","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","8.559","true","0","false","6202.539",,"6202.539","6","false","true",
"C","A","20230101","2023","52","2023","757","CHE","Switzerland","M","Import","180","COD","Dem. Rep. of the Congo","0","W00","World","H6","HS","true","7103","Precious (excluding diamond) and semi-precious stone; worked, graded, not strung, mounted, set; ungraded precious (excluding diamond) and semi-precious stone, temporarily strung for convenience of transport","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","13","carat","87160.253","true","-1","N/A","0","false","17.432","true","0","false","20665.857",,"20665.857","6","false","true",
"C","A","20230101","2023","52","2023","757","CHE","Switzerland","M","Import","192","CUB","Cuba","0","W00","World","H6","HS","true","7103","Precious (excluding diamond) and semi-precious stone; worked, graded, not strung, mounted, set; ungraded precious (excluding diamond) and semi-precious stone, temporarily strung for convenience of transport","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","13","carat","27","false","13","carat","27","false","0.005","false","0","false","1742873.298",,"1742873.298","0","false","true",
"C","A","20230101","2023","52","2023","757","CHE","Switzerland","M","Import","203","CZE","Czechia","0","W00","World","H6","HS","true","7103","Precious (excluding diamond) and semi-precious stone; worked, graded, not strung, mounted, set; ungraded precious (excluding diamond) and semi-precious stone, temporarily strung for convenience of transport","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","3.591","true","0","false","524.017",,"524.017","6","false","true",
"C","A","20230101","2023","52","2023","757","CHE","Switzerland","M","Import","208","DNK","Denmark","0","W00","World","H6","HS","true","7103","Precious (excluding diamond) and semi-precious stone; worked, graded, not strung, mounted, set; ungraded precious (excluding diamond) and semi-precious stone, temporarily strung for convenience of transport","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","13","carat","5206.728","true","-1","N/A","0","false","1.041","true","0","false","8191.801",,"8191.801","6","false","true",
"C","A","20230101","2023","52","2023","757","CHE","Switzerland","M","Import","214","DOM","Dominican Rep.","0","W00","World","H6","HS","true","7103","Precious (excluding diamond) and semi-precious stone; worked, graded, not strung, mounted, set; ungraded precious (excluding diamond) and semi-precious stone, temporarily strung for convenience of transport","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","13","carat","20000","false","8","kg","4","false","4","false","0","false","298.167",,"298.167","0","false","true",
"C","A","20230101","2023","52","2023","757","CHE","Switzerland","M","Import","231","ETH","Ethiopia","0","W00","World","H6","HS","true","7103","Precious (excluding diamond) and semi-precious stone; worked, graded, not strung, mounted, set; ungraded precious (excluding diamond) and semi-precious stone, temporarily strung for convenience of transport","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","13","carat","88621.777","true","-1","N/A","0","false","17.724","true","0","false","107456.895",,"107456.895","6","false","true",
"C","A","20230101","2023","52","2023","757","CHE","Switzerland","M","Import","251","FRA","France","0","W00","World","H6","HS","true","7103","Precious (excluding diamond) and semi-precious stone; worked, graded, not strung, mounted, set; ungraded precious (excluding diamond) and semi-precious stone, temporarily strung for convenience of transport","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","6706.6","true","0","false","117561892.21",,"117561892.21","6","false","true",
"C","A","20230101","2023","52","2023","757","CHE","Switzerland","M","Import","258","PYF","French Polynesia","0","W00","World","H6","HS","true","7103","Precious (excluding diamond) and semi-precious stone; worked, graded, not strung, mounted, set; ungraded precious (excluding diamond) and semi-precious stone, temporarily strung for convenience of transport","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","13","carat","4120.461","true","-1","N/A","0","false","0.824","true","0","false","975.718",,"975.718","6","false","true",
"C","A","20230101","2023","52","2023","757","CHE","Switzerland","M","Import","276","DEU","Germany","0","W00","World","H6","HS","true","7103","Precious (excluding diamond) and semi-precious stone; worked, graded, not strung, mounted, set; ungraded precious (excluding diamond) and semi-precious stone, temporarily strung for convenience of transport","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","13114.542","true","0","false","33522447.127",,"33522447.127","6","false","true",
"C","A","20230101","2023","52","2023","757","CHE","Switzerland","M","Import","300","GRC","Greece","0","W00","World","H6","HS","true","7103","Precious (excluding diamond) and semi-precious stone; worked, graded, not strung, mounted, set; ungraded precious (excluding diamond) and semi-precious stone, temporarily strung for convenience of transport","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","0.16","true","0","false","17765.406",,"17765.406","6","false","true",
"C","A","20230101","2023","52","2023","757","CHE","Switzerland","M","Import","304","GRL","Greenland","0","W00","World","H6","HS","true","7103","Precious (excluding diamond) and semi-precious stone; worked, graded, not strung, mounted, set; ungraded precious (excluding diamond) and semi-precious stone, temporarily strung for convenience of transport","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","13","carat","467","false","13","carat","467","false","0.093","false","0","false","191944.928",,"191944.928","0","false","true",
"C","A","20230101","2023","52","2023","757","CHE","Switzerland","M","Import","344","HKG","China, Hong Kong SAR","0","W00","World","H6","HS","true","7103","Precious (excluding diamond) and semi-precious stone; worked, graded, not strung, mounted, set; ungraded precious (excluding diamond) and semi-precious stone, temporarily strung for convenience of transport","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","2845.519","true","0","false","269348271.025",,"269348271.025","6","false","true",
"C","A","20230101","2023","52","2023","757","CHE","Switzerland","M","Import","348","HUN","Hungary","0","W00","World","H6","HS","true","7103","Precious (excluding diamond) and semi-precious stone; worked, graded, not strung, mounted, set; ungraded precious (excluding diamond) and semi-precious stone, temporarily strung for convenience of transport","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","13","carat","79.872","true","-1","N/A","0","false","0.016","true","0","false","18.914",,"18.914","6","false","true",
"C","A","20230101","2023","52","2023","757","CHE","Switzerland","M","Import","360","IDN","Indonesia","0","W00","World","H6","HS","true","7103","Precious (excluding diamond) and semi-precious stone; worked, graded, not strung, mounted, set; ungraded precious (excluding diamond) and semi-precious stone, temporarily strung for convenience of transport","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","8","kg","2165","false","2165","false","0","false","26819.443",,"26819.443","0","false","true",
"C","A","20230101","2023","52","2023","757","CHE","Switzerland","M","Import","372","IRL","Ireland","0","W00","World","H6","HS","true","7103","Precious (excluding diamond) and semi-precious stone; worked, graded, not strung, mounted, set; ungraded precious (excluding diamond) and semi-precious stone, temporarily strung for convenience of transport","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","13","carat","2043.786","true","-1","N/A","0","false","0.409","true","0","false","483.965",,"483.965","6","false","true",
"C","A","20230101","2023","52","2023","757","CHE","Switzerland","M","Import","376","ISR","Israel","0","W00","World","H6","HS","true","7103","Precious (excluding diamond) and semi-precious stone; worked, graded, not strung, mounted, set; ungraded precious (excluding diamond) and semi-precious stone, temporarily strung for convenience of transport","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","79.707","true","0","false","1142905.91",,"1142905.91","6","false","true",
"C","A","20230101","2023","52","2023","757","CHE","Switzerland","M","Import","380","ITA","Italy","0","W00","World","H6","HS","true","7103","Precious (excluding diamond) and semi-precious stone; worked, graded, not strung, mounted, set; ungraded precious (excluding diamond) and semi-precious stone, temporarily strung for convenience of transport","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","975.998","true","0","false","7919476.956",,"7919476.956","6","false","true",
"C","A","20230101","2023","52","2023","757","CHE","Switzerland","M","Import","392","JPN","Japan","0","W00","World","H6","HS","true","7103","Precious (excluding diamond) and semi-precious stone; worked, graded, not strung, mounted, set; ungraded precious (excluding diamond) and semi-precious stone, temporarily strung for convenience of transport","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","371.209","true","0","false","1958697.165",,"1958697.165","6","false","true",
"C","A","20230101","2023","52","2023","757","CHE","Switzerland","M","Import","404","KEN","Kenya","0","W00","World","H6","HS","true","7103","Precious (excluding diamond) and semi-precious stone; worked, graded, not strung, mounted, set; ungraded precious (excluding diamond) and semi-precious stone, temporarily strung for convenience of transport","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","85.113","true","0","false","75949.112",,"75949.112","6","false","true",
"C","A","20230101","2023","52","2023","757","CHE","Switzerland","M","Import","410","KOR","Rep. of Korea","0","W00","World","H6","HS","true","7103","Precious (excluding diamond) and semi-precious stone; worked, graded, not strung, mounted, set; ungraded precious (excluding diamond) and semi-precious stone, temporarily strung for convenience of transport","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","13","carat","403912.602","true","-1","N/A","0","false","80.783","true","0","false","1254552.718",,"1254552.718","6","false","true",
"C","A","20230101","2023","52","2023","757","CHE","Switzerland","M","Import","414","KWT","Kuwait","0","W00","World","H6","HS","true","7103","Precious (excluding diamond) and semi-precious stone; worked, graded, not strung, mounted, set; ungraded precious (excluding diamond) and semi-precious stone, temporarily strung for convenience of transport","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","13","carat","5014","false","-1","N/A","0","false","1.003","false","0","false","417689.52",,"417689.52","0","false","true",
"C","A","20230101","2023","52","2023","757","CHE","Switzerland","M","Import","422","LBN","Lebanon","0","W00","World","H6","HS","true","7103","Precious (excluding diamond) and semi-precious stone; worked, graded, not strung, mounted, set; ungraded precious (excluding diamond) and semi-precious stone, temporarily strung for convenience of transport","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","1.088","true","0","false","284792.759",,"284792.759","6","false","true",
"C","A","20230101","2023","52","2023","757","CHE","Switzerland","M","Import","428","LVA","Latvia","0","W00","World","H6","HS","true","7103","Precious (excluding diamond) and semi-precious stone; worked, graded, not strung, mounted, set; ungraded precious (excluding diamond) and semi-precious stone, temporarily strung for convenience of transport","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","13","carat","67","false","13","carat","67","false","0.013","false","0","false","7457.51",,"7457.51","0","false","true",
"C","A","20230101","2023","52","2023","757","CHE","Switzerland","M","Import","440","LTU","Lithuania","0","W00","World","H6","HS","true","7103","Precious (excluding diamond) and semi-precious stone; worked, graded, not strung, mounted, set; ungraded precious (excluding diamond) and semi-precious stone, temporarily strung for convenience of transport","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","9.362","true","0","false","8484.405",,"8484.405","6","false","true",
"C","A","20230101","2023","52","2023","757","CHE","Switzerland","M","Import","450","MDG","Madagascar","0","W00","World","H6","HS","true","7103","Precious (excluding diamond) and semi-precious stone; worked, graded, not strung, mounted, set; ungraded precious (excluding diamond) and semi-precious stone, temporarily strung for convenience of transport","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","16679.189","true","0","false","5502218.045",,"5502218.045","6","false","true",
"C","A","20230101","2023","52","2023","757","CHE","Switzerland","M","Import","458","MYS","Malaysia","0","W00","World","H6","HS","true","7103","Precious (excluding diamond) and semi-precious stone; worked, graded, not strung, mounted, set; ungraded precious (excluding diamond) and semi-precious stone, temporarily strung for convenience of transport","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","3.951","true","0","false","956652.854",,"956652.854","6","false","true",
"C","A","20230101","2023","52","2023","757","CHE","Switzerland","M","Import","484","MEX","Mexico","0","W00","World","H6","HS","true","7103","Precious (excluding diamond) and semi-precious stone; worked, graded, not strung, mounted, set; ungraded precious (excluding diamond) and semi-precious stone, temporarily strung for convenience of transport","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","792.375","true","0","false","119453.662",,"119453.662","6","false","true",
"C","A","20230101","2023","52","2023","757","CHE","Switzerland","M","Import","490","S19","Other Asia, nes","0","W00","World","H6","HS","true","7103","Precious (excluding diamond) and semi-precious stone; worked, graded, not strung, mounted, set; ungraded precious (excluding diamond) and semi-precious stone, temporarily strung for convenience of transport","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","13","carat","159936.087","true","-1","N/A","0","false","31.987","true","0","false","143343.727",,"143343.727","6","false","true",
"C","A","20230101","2023","52","2023","757","CHE","Switzerland","M","Import","498","MDA","Rep. of Moldova","0","W00","World","H6","HS","true","7103","Precious (excluding diamond) and semi-precious stone; worked, graded, not strung, mounted, set; ungraded precious (excluding diamond) and semi-precious stone, temporarily strung for convenience of transport","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","13","carat","1","false","13","carat","1","false","0","false","0","false","4056.405",,"4056.405","0","false","true",
"C","A","20230101","2023","52","2023","757","CHE","Switzerland","M","Import","504","MAR","Morocco","0","W00","World","H6","HS","true","7103","Precious (excluding diamond) and semi-precious stone; worked, graded, not strung, mounted, set; ungraded precious (excluding diamond) and semi-precious stone, temporarily strung for convenience of transport","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","2079.438","true","0","false","23505.118",,"23505.118","6","false","true",
"C","A","20230101","2023","52","2023","757","CHE","Switzerland","M","Import","508","MOZ","Mozambique","0","W00","World","H6","HS","true","7103","Precious (excluding diamond) and semi-precious stone; worked, graded, not strung, mounted, set; ungraded precious (excluding diamond) and semi-precious stone, temporarily strung for convenience of transport","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","1893.048","true","0","false","30445384.966",,"30445384.966","6","false","true",
"C","A","20230101","2023","52","2023","757","CHE","Switzerland","M","Import","516","NAM","Namibia","0","W00","World","H6","HS","true","7103","Precious (excluding diamond) and semi-precious stone; worked, graded, not strung, mounted, set; ungraded precious (excluding diamond) and semi-precious stone, temporarily strung for convenience of transport","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","245.796","true","0","false","646475.858",,"646475.858","6","false","true",
"C","A","20230101","2023","52","2023","757","CHE","Switzerland","M","Import","524","NPL","Nepal","0","W00","World","H6","HS","true","7103","Precious (excluding diamond) and semi-precious stone; worked, graded, not strung, mounted, set; ungraded precious (excluding diamond) and semi-precious stone, temporarily strung for convenience of transport","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","13","carat","46.984","true","-1","N/A","0","false","0.009","true","0","false","11.126",,"11.126","6","false","true",
"C","A","20230101","2023","52","2023","757","CHE","Switzerland","M","Import","528","NLD","Netherlands","0","W00","World","H6","HS","true","7103","Precious (excluding diamond) and semi-precious stone; worked, graded, not strung, mounted, set; ungraded precious (excluding diamond) and semi-precious stone, temporarily strung for convenience of transport","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","367.18","true","0","false","104135.895",,"104135.895","6","false","true",
"C","A","20230101","2023","52","2023","757","CHE","Switzerland","M","Import","554","NZL","New Zealand","0","W00","World","H6","HS","true","7103","Precious (excluding diamond) and semi-precious stone; worked, graded, not strung, mounted, set; ungraded precious (excluding diamond) and semi-precious stone, temporarily strung for convenience of transport","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","10.199","true","0","false","7082.576",,"7082.576","6","false","true",
"C","A","20230101","2023","52","2023","757","CHE","Switzerland","M","Import","562","NER","Niger","0","W00","World","H6","HS","true","7103","Precious (excluding diamond) and semi-precious stone; worked, graded, not strung, mounted, set; ungraded precious (excluding diamond) and semi-precious stone, temporarily strung for convenience of transport","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","13","carat","5","false","13","carat","5","false","0.001","false","0","false","72753.831",,"72753.831","0","false","true",
"C","A","20230101","2023","52","2023","757","CHE","Switzerland","M","Import","566","NGA","Nigeria","0","W00","World","H6","HS","true","7103","Precious (excluding diamond) and semi-precious stone; worked, graded, not strung, mounted, set; ungraded precious (excluding diamond) and semi-precious stone, temporarily strung for convenience of transport","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","903.551","true","0","false","1069526.819",,"1069526.819","6","false","true",
"C","A","20230101","2023","52","2023","757","CHE","Switzerland","M","Import","579","NOR","Norway","0","W00","World","H6","HS","true","7103","Precious (excluding diamond) and semi-precious stone; worked, graded, not strung, mounted, set; ungraded precious (excluding diamond) and semi-precious stone, temporarily strung for convenience of transport","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","12","false","8","kg","12","false","12","false","0","false","674.213",,"674.213","0","false","true",
