typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","20220101","2022","52","2022","757","CHE","Switzerland","X","Export","724","ESP","Spain","0","W00","World","H6","HS","true","7116","Articles of natural or cultured pearls, precious or semi-precious stones (natural, synthetic or reconstructed)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","82.443","true","-1","N/A","0","false","82.443","true","0","false",,"96288.762","96288.762","6","false","true",
"C","A","20220101","2022","52","2022","757","CHE","Switzerland","X","Export","752","SWE","Sweden","0","W00","World","H6","HS","true","7116","Articles of natural or cultured pearls, precious or semi-precious stones (natural, synthetic or reconstructed)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","51.126","true","-1","N/A","0","false","51.126","true","0","false",,"105380.432","105380.432","6","false","true",
"C","A","20220101","2022","52","2022","757","CHE","Switzerland","X","Export","764","THA","Thailand","0","W00","World","H6","HS","true","7116","Articles of natural or cultured pearls, precious or semi-precious stones (natural, synthetic or reconstructed)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2425.039","true","-1","N/A","0","false","2425.039","true","0","false",,"756531.22","756531.22","6","false","true",
"C","A","20220101","2022","52","2022","757","CHE","Switzerland","X","Export","784","ARE","United Arab Emirates","0","W00","World","H6","HS","true","7116","Articles of natural or cultured pearls, precious or semi-precious stones (natural, synthetic or reconstructed)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","120.896","true","-1","N/A","0","false","120.896","true","0","false",,"357156.433","357156.433","6","false","true",
"C","A","20220101","2022","52","2022","757","CHE","Switzerland","X","Export","788","TUN","Tunisia","0","W00","World","H6","HS","true","7116","Articles of natural or cultured pearls, precious or semi-precious stones (natural, synthetic or reconstructed)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","0.182","true","-1","N/A","0","false","0.182","true","0","false",,"291.118","291.118","6","false","true",
"C","A","20220101","2022","52","2022","757","CHE","Switzerland","X","Export","792","TUR","Türkiye","0","W00","World","H6","HS","true","7116","Articles of natural or cultured pearls, precious or semi-precious stones (natural, synthetic or reconstructed)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","5.826","true","-1","N/A","0","false","5.826","true","0","false",,"9331.475","9331.475","6","false","true",
"C","A","20220101","2022","52","2022","757","CHE","Switzerland","X","Export","795","TKM","Turkmenistan","0","W00","World","H6","HS","true","7116","Articles of natural or cultured pearls, precious or semi-precious stones (natural, synthetic or reconstructed)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","0.007","true","-1","N/A","0","false","0.007","true","0","false",,"10.472","10.472","6","false","true",
"C","A","20220101","2022","52","2022","757","CHE","Switzerland","X","Export","804","UKR","Ukraine","0","W00","World","H6","HS","true","7116","Articles of natural or cultured pearls, precious or semi-precious stones (natural, synthetic or reconstructed)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","0.302","true","-1","N/A","0","false","0.302","true","0","false",,"483.8","483.8","6","false","true",
"C","A","20220101","2022","52","2022","757","CHE","Switzerland","X","Export","807","MKD","North Macedonia","0","W00","World","H6","HS","true","7116","Articles of natural or cultured pearls, precious or semi-precious stones (natural, synthetic or reconstructed)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","0.186","true","-1","N/A","0","false","0.186","true","0","false",,"297.401","297.401","6","false","true",
"C","A","20220101","2022","52","2022","757","CHE","Switzerland","X","Export","818","EGY","Egypt","0","W00","World","H6","HS","true","7116","Articles of natural or cultured pearls, precious or semi-precious stones (natural, synthetic or reconstructed)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","0.354","true","-1","N/A","0","false","0.354","true","0","false",,"567.575","567.575","6","false","true",
"C","A","20220101","2022","52","2022","757","CHE","Switzerland","X","Export","826","GBR","United Kingdom","0","W00","World","H6","HS","true","7116","Articles of natural or cultured pearls, precious or semi-precious stones (natural, synthetic or reconstructed)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","259.259","true","-1","N/A","0","false","259.259","true","0","false",,"1187292.27","1187292.27","6","false","true",
"C","A","20220101","2022","52","2022","757","CHE","Switzerland","X","Export","842","USA","USA","0","W00","World","H6","HS","true","7116","Articles of natural or cultured pearls, precious or semi-precious stones (natural, synthetic or reconstructed)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","878.973","true","-1","N/A","0","false","878.973","true","0","false",,"4135290.786","4135290.786","6","false","true",
"C","A","20220101","2022","52","2022","757","CHE","Switzerland","X","Export","858","URY","Uruguay","0","W00","World","H6","HS","true","7116","Articles of natural or cultured pearls, precious or semi-precious stones (natural, synthetic or reconstructed)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","0.067","true","-1","N/A","0","false","0.067","true","0","false",,"106.813","106.813","6","false","true",
"C","A","20220101","2022","52","2022","757","CHE","Switzerland","X","Export","0","W00","World","0","W00","World","H6","HS","true","7117","Imitation jewellery","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","74179.877","true","-1","N/A","0","false","74179.877","true","0","false",,"38115474.432","38115474.432","6","false","true",
"C","A","20220101","2022","52","2022","757","CHE","Switzerland","X","Export","8","ALB","Albania","0","W00","World","H6","HS","true","7117","Imitation jewellery","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","216.443","true","-1","N/A","0","false","216.443","true","0","false",,"117238.767","117238.767","6","false","true",
"C","A","20220101","2022","52","2022","757","CHE","Switzerland","X","Export","12","DZA","Algeria","0","W00","World","H6","HS","true","7117","Imitation jewellery","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","23","false","8","kg","23","false","23","false","0","false",,"10258.235","10258.235","0","false","true",
"C","A","20220101","2022","52","2022","757","CHE","Switzerland","X","Export","20","AND","Andorra","0","W00","World","H6","HS","true","7117","Imitation jewellery","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","0.111","true","-1","N/A","0","false","0.111","true","0","false",,"80.633","80.633","6","false","true",
"C","A","20220101","2022","52","2022","757","CHE","Switzerland","X","Export","31","AZE","Azerbaijan","0","W00","World","H6","HS","true","7117","Imitation jewellery","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","25.018","true","-1","N/A","0","false","25.018","true","0","false",,"15235.511","15235.511","6","false","true",
"C","A","20220101","2022","52","2022","757","CHE","Switzerland","X","Export","32","ARG","Argentina","0","W00","World","H6","HS","true","7117","Imitation jewellery","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","24.831","true","-1","N/A","0","false","24.831","true","0","false",,"13568.39","13568.39","6","false","true",
"C","A","20220101","2022","52","2022","757","CHE","Switzerland","X","Export","36","AUS","Australia","0","W00","World","H6","HS","true","7117","Imitation jewellery","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","542.429","true","-1","N/A","0","false","542.429","true","0","false",,"126416.306","126416.306","6","false","true",
"C","A","20220101","2022","52","2022","757","CHE","Switzerland","X","Export","40","AUT","Austria","0","W00","World","H6","HS","true","7117","Imitation jewellery","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","7392.572","true","-1","N/A","0","false","7392.572","true","0","false",,"1353044.027","1353044.027","6","false","true",
"C","A","20220101","2022","52","2022","757","CHE","Switzerland","X","Export","48","BHR","Bahrain","0","W00","World","H6","HS","true","7117","Imitation jewellery","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","337.85","true","-1","N/A","0","false","337.85","true","0","false",,"194289.673","194289.673","6","false","true",
"C","A","20220101","2022","52","2022","757","CHE","Switzerland","X","Export","51","ARM","Armenia","0","W00","World","H6","HS","true","7117","Imitation jewellery","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2.79","true","-1","N/A","0","false","2.79","true","0","false",,"568.622","568.622","6","false","true",
"C","A","20220101","2022","52","2022","757","CHE","Switzerland","X","Export","56","BEL","Belgium","0","W00","World","H6","HS","true","7117","Imitation jewellery","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","340.06","true","-1","N/A","0","false","340.06","true","0","false",,"128679.275","128679.275","6","false","true",
"C","A","20220101","2022","52","2022","757","CHE","Switzerland","X","Export","60","BMU","Bermuda","0","W00","World","H6","HS","true","7117","Imitation jewellery","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1","false","8","kg","1","false","1","false","0","false",,"449.243","449.243","0","false","true",
"C","A","20220101","2022","52","2022","757","CHE","Switzerland","X","Export","70","BIH","Bosnia Herzegovina","0","W00","World","H6","HS","true","7117","Imitation jewellery","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","55.59","true","-1","N/A","0","false","55.59","true","0","false",,"3426.393","3426.393","6","false","true",
"C","A","20220101","2022","52","2022","757","CHE","Switzerland","X","Export","72","BWA","Botswana","0","W00","World","H6","HS","true","7117","Imitation jewellery","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","0.008","true","-1","N/A","0","false","0.008","true","0","false",,"3.142","3.142","6","false","true",
"C","A","20220101","2022","52","2022","757","CHE","Switzerland","X","Export","76","BRA","Brazil","0","W00","World","H6","HS","true","7117","Imitation jewellery","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1065.171","true","-1","N/A","0","false","1065.171","true","0","false",,"55743.81","55743.81","6","false","true",
"C","A","20220101","2022","52","2022","757","CHE","Switzerland","X","Export","92","VGB","Br. Virgin Isds","0","W00","World","H6","HS","true","7117","Imitation jewellery","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","87","false","8","kg","87","false","87","false","0","false",,"4330.115","4330.115","0","false","true",
"C","A","20220101","2022","52","2022","757","CHE","Switzerland","X","Export","100","BGR","Bulgaria","0","W00","World","H6","HS","true","7117","Imitation jewellery","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","298.349","true","-1","N/A","0","false","298.349","true","0","false",,"35658.781","35658.781","6","false","true",
"C","A","20220101","2022","52","2022","757","CHE","Switzerland","X","Export","108","BDI","Burundi","0","W00","World","H6","HS","true","7117","Imitation jewellery","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","0.036","true","-1","N/A","0","false","0.036","true","0","false",,"13.613","13.613","6","false","true",
"C","A","20220101","2022","52","2022","757","CHE","Switzerland","X","Export","112","BLR","Belarus","0","W00","World","H6","HS","true","7117","Imitation jewellery","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","0.076","true","-1","N/A","0","false","0.076","true","0","false",,"42.935","42.935","6","false","true",
"C","A","20220101","2022","52","2022","757","CHE","Switzerland","X","Export","116","KHM","Cambodia","0","W00","World","H6","HS","true","7117","Imitation jewellery","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1.462","true","-1","N/A","0","false","1.462","true","0","false",,"1307.935","1307.935","6","false","true",
"C","A","20220101","2022","52","2022","757","CHE","Switzerland","X","Export","124","CAN","Canada","0","W00","World","H6","HS","true","7117","Imitation jewellery","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","136.728","true","-1","N/A","0","false","136.728","true","0","false",,"66601.036","66601.036","6","false","true",
"C","A","20220101","2022","52","2022","757","CHE","Switzerland","X","Export","132","CPV","Cabo Verde","0","W00","World","H6","HS","true","7117","Imitation jewellery","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","0.008","true","-1","N/A","0","false","0.008","true","0","false",,"3.142","3.142","6","false","true",
"C","A","20220101","2022","52","2022","757","CHE","Switzerland","X","Export","136","CYM","Cayman Isds","0","W00","World","H6","HS","true","7117","Imitation jewellery","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3.369","true","-1","N/A","0","false","3.369","true","0","false",,"1341.445","1341.445","6","false","true",
"C","A","20220101","2022","52","2022","757","CHE","Switzerland","X","Export","144","LKA","Sri Lanka","0","W00","World","H6","HS","true","7117","Imitation jewellery","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","0.074","true","-1","N/A","0","false","0.074","true","0","false",,"41.887","41.887","6","false","true",
"C","A","20220101","2022","52","2022","757","CHE","Switzerland","X","Export","152","CHL","Chile","0","W00","World","H6","HS","true","7117","Imitation jewellery","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","48.49","true","-1","N/A","0","false","48.49","true","0","false",,"15298.342","15298.342","6","false","true",
"C","A","20220101","2022","52","2022","757","CHE","Switzerland","X","Export","156","CHN","China","0","W00","World","H6","HS","true","7117","Imitation jewellery","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","738.449","true","-1","N/A","0","false","738.449","true","0","false",,"633787.396","633787.396","6","false","true",
"C","A","20220101","2022","52","2022","757","CHE","Switzerland","X","Export","170","COL","Colombia","0","W00","World","H6","HS","true","7117","Imitation jewellery","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","494.681","true","-1","N/A","0","false","494.681","true","0","false",,"22389.886","22389.886","6","false","true",
"C","A","20220101","2022","52","2022","757","CHE","Switzerland","X","Export","178","COG","Congo","0","W00","World","H6","HS","true","7117","Imitation jewellery","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2","false","8","kg","2","false","2","false","0","false",,"10.472","10.472","0","false","true",
"C","A","20220101","2022","52","2022","757","CHE","Switzerland","X","Export","180","COD","Dem. Rep. of the Congo","0","W00","World","H6","HS","true","7117","Imitation jewellery","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","6.784","true","-1","N/A","0","false","6.784","true","0","false",,"1715.291","1715.291","6","false","true",
"C","A","20220101","2022","52","2022","757","CHE","Switzerland","X","Export","188","CRI","Costa Rica","0","W00","World","H6","HS","true","7117","Imitation jewellery","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1.441","true","-1","N/A","0","false","1.441","true","0","false",,"276.457","276.457","6","false","true",
"C","A","20220101","2022","52","2022","757","CHE","Switzerland","X","Export","191","HRV","Croatia","0","W00","World","H6","HS","true","7117","Imitation jewellery","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","18.804","true","-1","N/A","0","false","18.804","true","0","false",,"7759.649","7759.649","6","false","true",
"C","A","20220101","2022","52","2022","757","CHE","Switzerland","X","Export","196","CYP","Cyprus","0","W00","World","H6","HS","true","7117","Imitation jewellery","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2.765","true","-1","N/A","0","false","2.765","true","0","false",,"639.831","639.831","6","false","true",
"C","A","20220101","2022","52","2022","757","CHE","Switzerland","X","Export","203","CZE","Czechia","0","W00","World","H6","HS","true","7117","Imitation jewellery","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","206.948","true","-1","N/A","0","false","206.948","true","0","false",,"38488.278","38488.278","6","false","true",
"C","A","20220101","2022","52","2022","757","CHE","Switzerland","X","Export","204","BEN","Benin","0","W00","World","H6","HS","true","7117","Imitation jewellery","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","0.006","true","-1","N/A","0","false","0.006","true","0","false",,"2.094","2.094","6","false","true",
"C","A","20220101","2022","52","2022","757","CHE","Switzerland","X","Export","208","DNK","Denmark","0","W00","World","H6","HS","true","7117","Imitation jewellery","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","240.398","true","-1","N/A","0","false","240.398","true","0","false",,"199868.033","199868.033","6","false","true",
"C","A","20220101","2022","52","2022","757","CHE","Switzerland","X","Export","214","DOM","Dominican Rep.","0","W00","World","H6","HS","true","7117","Imitation jewellery","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","5.085","true","-1","N/A","0","false","5.085","true","0","false",,"3024.273","3024.273","6","false","true",
"C","A","20220101","2022","52","2022","757","CHE","Switzerland","X","Export","218","ECU","Ecuador","0","W00","World","H6","HS","true","7117","Imitation jewellery","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3.097","true","-1","N/A","0","false","3.097","true","0","false",,"2705.929","2705.929","6","false","true",
"C","A","20220101","2022","52","2022","757","CHE","Switzerland","X","Export","222","SLV","El Salvador","0","W00","World","H6","HS","true","7117","Imitation jewellery","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","465.277","true","-1","N/A","0","false","465.277","true","0","false",,"353.949","353.949","6","false","true",
"C","A","20220101","2022","52","2022","757","CHE","Switzerland","X","Export","226","GNQ","Equatorial Guinea","0","W00","World","H6","HS","true","7117","Imitation jewellery","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","21.009","true","-1","N/A","0","false","21.009","true","0","false",,"2343.602","2343.602","6","false","true",
"C","A","20220101","2022","52","2022","757","CHE","Switzerland","X","Export","233","EST","Estonia","0","W00","World","H6","HS","true","7117","Imitation jewellery","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2.267","true","-1","N/A","0","false","2.267","true","0","false",,"13135.902","13135.902","6","false","true",
"C","A","20220101","2022","52","2022","757","CHE","Switzerland","X","Export","234","FRO","Faroe Isds","0","W00","World","H6","HS","true","7117","Imitation jewellery","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","0.006","true","-1","N/A","0","false","0.006","true","0","false",,"2.094","2.094","6","false","true",
"C","A","20220101","2022","52","2022","757","CHE","Switzerland","X","Export","246","FIN","Finland","0","W00","World","H6","HS","true","7117","Imitation jewellery","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","43.938","true","-1","N/A","0","false","43.938","true","0","false",,"30630.193","30630.193","6","false","true",
"C","A","20220101","2022","52","2022","757","CHE","Switzerland","X","Export","251","FRA","France","0","W00","World","H6","HS","true","7117","Imitation jewellery","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4456.588","true","-1","N/A","0","false","4456.588","true","0","false",,"4011095.561","4011095.561","6","false","true",
"C","A","20220101","2022","52","2022","757","CHE","Switzerland","X","Export","268","GEO","Georgia","0","W00","World","H6","HS","true","7117","Imitation jewellery","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","26.126","true","-1","N/A","0","false","26.126","true","0","false",,"22766.873","22766.873","6","false","true",
"C","A","20220101","2022","52","2022","757","CHE","Switzerland","X","Export","270","GMB","Gambia","0","W00","World","H6","HS","true","7117","Imitation jewellery","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","0.017","true","-1","N/A","0","false","0.017","true","0","false",,"6.283","6.283","6","false","true",
"C","A","20220101","2022","52","2022","757","CHE","Switzerland","X","Export","275","PSE","State of Palestine","0","W00","World","H6","HS","true","7117","Imitation jewellery","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1","false","8","kg","1","false","1","false","0","false",,"16.755","16.755","0","false","true",
"C","A","20220101","2022","52","2022","757","CHE","Switzerland","X","Export","276","DEU","Germany","0","W00","World","H6","HS","true","7117","Imitation jewellery","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","19250.052","true","-1","N/A","0","false","19250.052","true","0","false",,"9465024.028","9465024.028","6","false","true",
"C","A","20220101","2022","52","2022","757","CHE","Switzerland","X","Export","288","GHA","Ghana","0","W00","World","H6","HS","true","7117","Imitation jewellery","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2","false","8","kg","2","false","2","false","0","false",,"1219.972","1219.972","0","false","true",
"C","A","20220101","2022","52","2022","757","CHE","Switzerland","X","Export","300","GRC","Greece","0","W00","World","H6","HS","true","7117","Imitation jewellery","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","125.965","true","-1","N/A","0","false","125.965","true","0","false",,"43173.389","43173.389","6","false","true",
"C","A","20220101","2022","52","2022","757","CHE","Switzerland","X","Export","320","GTM","Guatemala","0","W00","World","H6","HS","true","7117","Imitation jewellery","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","467.084","true","-1","N/A","0","false","467.084","true","0","false",,"1185.415","1185.415","6","false","true",
"C","A","20220101","2022","52","2022","757","CHE","Switzerland","X","Export","324","GIN","Guinea","0","W00","World","H6","HS","true","7117","Imitation jewellery","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","0.008","true","-1","N/A","0","false","0.008","true","0","false",,"3.142","3.142","6","false","true",
"C","A","20220101","2022","52","2022","757","CHE","Switzerland","X","Export","332","HTI","Haiti","0","W00","World","H6","HS","true","7117","Imitation jewellery","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","0.889","true","-1","N/A","0","false","0.889","true","0","false",,"501.602","501.602","6","false","true",
"C","A","20220101","2022","52","2022","757","CHE","Switzerland","X","Export","340","HND","Honduras","0","W00","World","H6","HS","true","7117","Imitation jewellery","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1.275","true","-1","N/A","0","false","1.275","true","0","false",,"230.381","230.381","6","false","true",
"C","A","20220101","2022","52","2022","757","CHE","Switzerland","X","Export","344","HKG","China, Hong Kong SAR","0","W00","World","H6","HS","true","7117","Imitation jewellery","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1549.639","true","-1","N/A","0","false","1549.639","true","0","false",,"1850036.456","1850036.456","6","false","true",
"C","A","20220101","2022","52","2022","757","CHE","Switzerland","X","Export","348","HUN","Hungary","0","W00","World","H6","HS","true","7117","Imitation jewellery","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","48.193","true","-1","N/A","0","false","48.193","true","0","false",,"15138.122","15138.122","6","false","true",
"C","A","20220101","2022","52","2022","757","CHE","Switzerland","X","Export","352","ISL","Iceland","0","W00","World","H6","HS","true","7117","Imitation jewellery","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1.112","true","-1","N/A","0","false","1.112","true","0","false",,"234.57","234.57","6","false","true",
"C","A","20220101","2022","52","2022","757","CHE","Switzerland","X","Export","360","IDN","Indonesia","0","W00","World","H6","HS","true","7117","Imitation jewellery","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","37.528","true","-1","N/A","0","false","37.528","true","0","false",,"38246.378","38246.378","6","false","true",
"C","A","20220101","2022","52","2022","757","CHE","Switzerland","X","Export","364","IRN","Iran","0","W00","World","H6","HS","true","7117","Imitation jewellery","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","23.809","true","-1","N/A","0","false","23.809","true","0","false",,"118951.963","118951.963","6","false","true",
"C","A","20220101","2022","52","2022","757","CHE","Switzerland","X","Export","368","IRQ","Iraq","0","W00","World","H6","HS","true","7117","Imitation jewellery","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","7.186","true","-1","N/A","0","false","7.186","true","0","false",,"4347.917","4347.917","6","false","true",
"C","A","20220101","2022","52","2022","757","CHE","Switzerland","X","Export","372","IRL","Ireland","0","W00","World","H6","HS","true","7117","Imitation jewellery","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","36.641","true","-1","N/A","0","false","36.641","true","0","false",,"12127.462","12127.462","6","false","true",
"C","A","20220101","2022","52","2022","757","CHE","Switzerland","X","Export","376","ISR","Israel","0","W00","World","H6","HS","true","7117","Imitation jewellery","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","176.151","true","-1","N/A","0","false","176.151","true","0","false",,"66724.604","66724.604","6","false","true",
"C","A","20220101","2022","52","2022","757","CHE","Switzerland","X","Export","380","ITA","Italy","0","W00","World","H6","HS","true","7117","Imitation jewellery","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","7213.213","true","-1","N/A","0","false","7213.213","true","0","false",,"5387623.784","5387623.784","6","false","true",
"C","A","20220101","2022","52","2022","757","CHE","Switzerland","X","Export","384","CIV","Côte d'Ivoire","0","W00","World","H6","HS","true","7117","Imitation jewellery","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","0.141","true","-1","N/A","0","false","0.141","true","0","false",,"76.445","76.445","6","false","true",
"C","A","20220101","2022","52","2022","757","CHE","Switzerland","X","Export","392","JPN","Japan","0","W00","World","H6","HS","true","7117","Imitation jewellery","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","258.167","true","-1","N/A","0","false","258.167","true","0","false",,"242112.568","242112.568","6","false","true",
"C","A","20220101","2022","52","2022","757","CHE","Switzerland","X","Export","398","KAZ","Kazakhstan","0","W00","World","H6","HS","true","7117","Imitation jewellery","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","40.707","true","-1","N/A","0","false","40.707","true","0","false",,"13207.111","13207.111","6","false","true",
"C","A","20220101","2022","52","2022","757","CHE","Switzerland","X","Export","400","JOR","Jordan","0","W00","World","H6","HS","true","7117","Imitation jewellery","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","37.584","true","-1","N/A","0","false","37.584","true","0","false",,"15655.432","15655.432","6","false","true",
"C","A","20220101","2022","52","2022","757","CHE","Switzerland","X","Export","404","KEN","Kenya","0","W00","World","H6","HS","true","7117","Imitation jewellery","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","0.4","true","-1","N/A","0","false","0.4","true","0","false",,"224.098","224.098","6","false","true",
"C","A","20220101","2022","52","2022","757","CHE","Switzerland","X","Export","410","KOR","Rep. of Korea","0","W00","World","H6","HS","true","7117","Imitation jewellery","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","113.607","true","-1","N/A","0","false","113.607","true","0","false",,"98840.754","98840.754","6","false","true",
"C","A","20220101","2022","52","2022","757","CHE","Switzerland","X","Export","414","KWT","Kuwait","0","W00","World","H6","HS","true","7117","Imitation jewellery","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","338.419","true","-1","N/A","0","false","338.419","true","0","false",,"652364.478","652364.478","6","false","true",
"C","A","20220101","2022","52","2022","757","CHE","Switzerland","X","Export","417","KGZ","Kyrgyzstan","0","W00","World","H6","HS","true","7117","Imitation jewellery","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1","false","8","kg","1","false","1","false","0","false",,"20.944","20.944","0","false","true",
"C","A","20220101","2022","52","2022","757","CHE","Switzerland","X","Export","422","LBN","Lebanon","0","W00","World","H6","HS","true","7117","Imitation jewellery","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1172.936","true","-1","N/A","0","false","1172.936","true","0","false",,"33254.442","33254.442","6","false","true",
"C","A","20220101","2022","52","2022","757","CHE","Switzerland","X","Export","428","LVA","Latvia","0","W00","World","H6","HS","true","7117","Imitation jewellery","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","196.902","true","-1","N/A","0","false","196.902","true","0","false",,"242603.698","242603.698","6","false","true",
"C","A","20220101","2022","52","2022","757","CHE","Switzerland","X","Export","434","LBY","Libya","0","W00","World","H6","HS","true","7117","Imitation jewellery","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","15.28","true","-1","N/A","0","false","15.28","true","0","false",,"6763.775","6763.775","6","false","true",
"C","A","20220101","2022","52","2022","757","CHE","Switzerland","X","Export","440","LTU","Lithuania","0","W00","World","H6","HS","true","7117","Imitation jewellery","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","0.776","true","-1","N/A","0","false","0.776","true","0","false",,"437.724","437.724","6","false","true",
