trade_year,trade_flow,partner_code,commodities_code,quantity,units,weight_kg,trade_value
2022,Import,76,7114,25.467,kg,25.467,8254.968
2022,Import,100,7114,4.0,kg,4.0,265.985
2022,Import,124,7114,3.228,kg,3.228,1636.752
2022,Import,156,7114,339.528,kg,339.528,2627123.94
2022,Import,203,7114,5.483,kg,5.483,5407.669
2022,Import,208,7114,46.594,kg,46.594,162987.186
2022,Import,233,7114,125.0,kg,125.0,109004.743
2022,Import,246,7114,8.299,kg,8.299,6243.324
2022,Import,251,7114,4410.284,kg,4410.284,6342081.555
2022,Import,276,7114,8673.566,kg,8673.566,9380839.69
2022,Import,300,7114,13.615,kg,13.615,6304.06
2022,Import,344,7114,18.987,kg,18.987,966596.752
2022,Import,360,7114,1.955,kg,1.955,668.105
2022,Import,372,7114,1.0,kg,1.0,137.181
2022,Import,376,7114,58.931,kg,58.931,35393.843
2022,Import,380,7114,15426.467,kg,15426.467,8081446.148
2022,Import,392,7114,24.667,kg,24.667,51861.892
2022,Import,410,7114,4.0,kg,4.0,17550.839
2022,Import,442,7114,2.0,kg,2.0,118.332
2022,Import,458,7114,4.284,kg,4.284,274.363
2022,Import,484,7114,0.381,kg,0.381,3999.204
2022,Import,490,7114,1.506,kg,1.506,16359.141
2022,Import,528,7114,30.285,kg,30.285,51563.444
2022,Import,554,7114,1.163,kg,1.163,1005.299
2022,Import,616,7114,10.87,kg,10.87,4878.84
2022,Import,620,7114,118.0,kg,118.0,82093.107
2022,Import,634,7114,7.0,kg,7.0,37875.674
2022,Import,642,7114,0.266,kg,0.266,159.172
2022,Import,682,7114,10.006,kg,10.006,60767.162
2022,Import,699,7114,7.845,kg,7.845,6382.599
2022,Import,702,7114,11.889,kg,11.889,151138.275
2022,Import,40,7110,19.65,kg,19.65,374562.76
2022,Import,56,7110,424.107,kg,424.107,28119934.407
2022,Import,156,7110,94.023,kg,94.023,2935198.76
2022,Import,203,7110,176.887,kg,176.887,3721122.4
2022,Import,208,7110,0.022,kg,0.022,1060.8
2022,Import,251,7110,4038.996,kg,4038.996,158290962.812
2022,Import,276,7110,4246.331,kg,4246.331,141347408.986
2022,Import,344,7110,4856.039,kg,4856.039,162979079.895
2022,Import,376,7110,0.047,kg,0.047,309.967
2022,Import,380,7110,11478.943,kg,11478.943,500694162.437
2022,Import,392,7110,3530.06,kg,3530.06,123600234.076
2022,Import,442,7110,53.392,kg,53.392,2249997.668
2022,Import,458,7110,99.241,kg,99.241,5940639.622
2022,Import,528,7110,30.133,kg,30.133,408916.747
2022,Import,710,7110,5848.13,kg,5848.13,235936132.315
2022,Import,724,7110,2.801,kg,2.801,28527.444
2022,Import,792,7110,467.822,kg,467.822,20259089.53
2022,Import,826,7110,5080.311,kg,5080.311,200922533.066
2022,Import,842,7110,24569.685,kg,24569.685,513346090.017
2022,Export,36,7110,995.002,kg,995.002,33455714.102
2022,Export,40,7110,1637.696,kg,1637.696,43927782.444
2022,Export,56,7110,20.533,kg,20.533,616400.965
2022,Export,124,7110,1218.339,kg,1218.339,40034124.616
2022,Export,156,7110,665.976,kg,665.976,23688799.935
2022,Export,170,7110,0.047,kg,0.047,1935.2
2022,Export,188,7110,25.959,kg,25.959,1217725.592
2022,Export,196,7110,0.027,kg,0.027,1204.264
2022,Export,203,7110,15.242,kg,15.242,451631.468
2022,Export,208,7110,37.725,kg,37.725,548294.076
2022,Export,233,7110,0.077,kg,0.077,2445.18
2022,Export,246,7110,18.226,kg,18.226,534660.76
2022,Export,251,7110,998.113,kg,998.113,44810512.156
2022,Export,276,7110,6400.807,kg,6400.807,225083912.38
2022,Export,300,7110,1.253,kg,1.253,26645.65
2022,Export,344,7110,1401.589,kg,1401.589,74386567.213
2022,Export,348,7110,1.412,kg,1.412,47707.704
2022,Export,372,7110,36.312,kg,36.312,488248.425
2022,Export,376,7110,8.433,kg,8.433,175334.557
2022,Export,380,7110,8537.166,kg,8537.166,341911822.208
2022,Export,392,7110,888.888,kg,888.888,36352147.079
2022,Export,422,7110,23.359,kg,23.359,790486.23
2022,Export,440,7110,0.314,kg,0.314,15150.688
2022,Export,442,7110,13.498,kg,13.498,372600.333
2022,Export,484,7110,7.236,kg,7.236,428213.246
2022,Export,528,7110,65.027,kg,65.027,1035409.445
2022,Export,533,7110,0.301,kg,0.301,10838.376
2022,Export,616,7110,1.025,kg,1.025,25790.099
2022,Export,643,7110,59.198,kg,59.198,1252995.867
2022,Export,682,7110,5.583,kg,5.583,57695.765
2022,Export,699,7110,44.646,kg,44.646,1642074.721
2022,Export,702,7110,152.482,kg,152.482,4854018.588
2022,Export,705,7110,0.086,kg,0.086,3490.271
2022,Export,724,7110,11.088,kg,11.088,379749.473
2022,Export,752,7110,23.168,kg,23.168,926571.205
2022,Export,764,7110,20.003,kg,20.003,49553.893
2022,Export,784,7110,968.07,kg,968.07,30711365.008
2022,Export,788,7110,0.016,kg,0.016,523.593
2022,Export,792,7110,105.076,kg,105.076,6023774.679
2022,Export,826,7110,7478.958,kg,7478.958,491679221.09
2022,Export,842,7110,11779.641,kg,11779.641,532836947.069
2022,Import,458,7112,679.0,kg,679.0,35561095.369
2022,Import,442,7112,18.432,kg,18.432,9783.86
2022,Import,440,7112,31.0,kg,31.0,1241783.646
2022,Import,422,7112,0.075,kg,0.075,52.359
2022,Import,392,7112,3105.607,kg,3105.607,177217672.438
2022,Import,380,7112,349745.774,kg,349745.774,90543421.434
2022,Import,376,7112,33.687,kg,33.687,649427.121
2022,Import,372,7112,114.0,kg,114.0,92211.019
2022,Import,360,7112,27008.0,kg,27008.0,1588974640.988
2022,Import,344,7112,11877.0,kg,11877.0,41708431.725
2022,Import,300,7112,9.575,kg,9.575,6678.953
2022,Import,292,7112,0.505,kg,0.505,17277.523
2022,Import,276,7112,39631.038,kg,39631.038,35547929.098
2022,Import,251,7112,4086.89,kg,4086.89,74544570.84
2022,Import,246,7112,1499.0,kg,1499.0,69437424.334
2022,Import,233,7112,9.0,kg,9.0,373109.266
2022,Import,203,7112,269.0,kg,269.0,5975111.941
2022,Import,188,7112,55.0,kg,55.0,471535.335
2022,Import,156,7112,0.018,kg,0.018,11.519
2022,Import,124,7112,571.0,kg,571.0,31147396.545
2022,Import,112,7112,39.0,kg,39.0,1322435.825
2022,Import,76,7112,0.153,kg,0.153,5235.931
2022,Import,56,7112,2523.0,kg,2523.0,123320982.006
2022,Import,51,7112,7.0,kg,7.0,332670.08
2022,Import,40,7112,566.0,kg,566.0,17105002.695
2022,Import,36,7112,148.0,kg,148.0,44424.776
2022,Import,842,7111,0.026,kg,0.026,146.606
2022,Import,826,7111,21.089,kg,21.089,3604.415
2022,Import,804,7111,0.014,kg,0.014,77.492
2022,Import,792,7111,0.008,kg,0.008,47.123
2022,Import,702,7111,2.0,kg,2.0,13985.17
2022,Import,380,7111,1.064,kg,1.064,2009.55
2022,Import,344,7111,0.876,kg,0.876,5029.635
2022,Import,276,7111,415.0,kg,415.0,2498449.9
2022,Import,56,7111,1.0,kg,1.0,7880.075
2022,Import,704,7114,54.0,kg,54.0,6028.65
2022,Import,724,7114,282.078,kg,282.078,325390.042
2022,Import,752,7114,3905.061,kg,3905.061,1812315.766
2022,Import,764,7114,18.973,kg,18.973,27143.064
2022,Import,784,7114,14.376,kg,14.376,274756.5
2022,Import,792,7114,18.948,kg,18.948,7795.253
2022,Import,826,7114,3008.688,kg,3008.688,1966752.677
2022,Import,842,7114,260.633,kg,260.633,1406731.164
2022,Import,40,7115,117.069,kg,117.069,129461.523
2022,Import,56,7115,2.0,kg,2.0,1260.812
2022,Import,76,7115,0.335,kg,0.335,445.054
2022,Import,100,7115,28.0,kg,28.0,1915.303
2022,Import,124,7115,17.954,kg,17.954,23752.275
2022,Import,156,7115,266.758,kg,266.758,86452.543
2022,Import,203,7115,1495.105,kg,1495.105,2248836.338
2022,Import,208,7115,0.079,kg,0.079,104.719
2022,Import,246,7115,0.482,kg,0.482,640.878
2022,Import,251,7115,2401.7,kg,2401.7,4848278.961
2022,Import,276,7115,13085.769,kg,13085.769,11526646.53
2022,Import,300,7115,0.158,kg,0.158,209.437
2022,Import,344,7115,38.41,kg,38.41,62127.457
2022,Import,348,7115,55.0,kg,55.0,69585.516
2022,Export,842,7108,159416.777,kg,159416.777,9507311956.424
2022,Export,826,7108,54922.495,kg,54922.495,3256240236.486
2022,Export,807,7108,28.001,kg,28.001,1557012.842
2022,Export,792,7108,188450.467,kg,188450.467,10609018237.272
2022,Export,764,7108,91942.0,kg,91942.0,5285341898.637
2022,Export,752,7108,152.208,kg,152.208,8401448.418
2022,Export,724,7108,391.663,kg,391.663,22699303.317
2022,Export,710,7108,0.022,kg,0.022,1232.538
2022,Export,705,7108,0.125,kg,0.125,7121.913
2022,Export,703,7108,200.181,kg,200.181,12053686.916
2022,Export,688,7108,127.005,kg,127.005,7616502.85
2022,Export,642,7108,103.694,kg,103.694,6224388.309
2022,Export,620,7108,23.354,kg,23.354,933592.588
2022,Export,579,7108,9.025,kg,9.025,522944.842
2022,Export,528,7108,181.696,kg,181.696,9865014.561
2022,Export,490,7108,8670.245,kg,8670.245,497520379.079
2022,Export,442,7108,529.991,kg,529.991,30957692.5
2022,Export,440,7108,209.603,kg,209.603,11826803.576
2022,Export,414,7108,0.772,kg,0.772,44089.676
2022,Export,410,7108,629.416,kg,629.416,35177938.353
2022,Export,392,7108,424.629,kg,424.629,24469466.7
2022,Export,380,7108,50434.274,kg,50434.274,2738452967.388
2022,Export,376,7108,210.572,kg,210.572,12671784.323
2022,Export,372,7108,33.572,kg,33.572,1576259.075
2022,Export,360,7108,0.512,kg,0.512,29248.955
2022,Export,348,7108,2.164,kg,2.164,52856.718
2022,Export,344,7108,45750.387,kg,45750.387,2627157812.959
2022,Export,300,7108,227.134,kg,227.134,13071641.863
2022,Export,276,7108,109204.39,kg,109204.39,6347726003.188
2022,Export,268,7108,8.429,kg,8.429,44295.972
2022,Export,251,7108,58429.066,kg,58429.066,3324469088.681
2022,Export,246,7108,1451.074,kg,1451.074,85631052.589
2022,Export,208,7108,81.041,kg,81.041,6509537.084
2022,Export,203,7108,3430.167,kg,3430.167,203656293.013
2022,Export,196,7108,2.035,kg,2.035,16995.83
2022,Export,191,7108,1.402,kg,1.402,46724.397
2022,Export,156,7108,478206.128,kg,478206.128,27408220471.843
2022,Export,124,7108,3343.046,kg,3343.046,193915434.931
2022,Export,100,7108,16.634,kg,16.634,916104.58
2022,Export,56,7108,2314.477,kg,2314.477,134127524.73
2022,Export,36,7108,2117.102,kg,2117.102,122387501.467
2022,Import,842,7108,382879.515,kg,382879.515,21637030736.718
2022,Import,826,7108,48539.251,kg,48539.251,2719713788.896
2022,Import,784,7108,140378.003,kg,140378.003,8285896035.263
2022,Import,764,7108,39762.025,kg,39762.025,2393567985.923
2022,Import,762,7108,5703.32,kg,5703.32,338617795.706
2022,Import,702,7108,7538.135,kg,7538.135,426630856.338
2022,Import,699,7108,0.006,kg,0.006,269.127
2022,Import,528,7108,110.021,kg,110.021,5969614.214
2022,Import,484,7108,52745.017,kg,52745.017,1396130362.247
2022,Import,392,7108,22532.287,kg,22532.287,1302632199.466
2022,Import,380,7108,32394.508,kg,32394.508,1704235443.101
2022,Import,376,7108,0.449,kg,0.449,19073.448
2022,Import,344,7108,41730.013,kg,41730.013,2402296020.27
2022,Import,300,7108,8.001,kg,8.001,248131.794
2022,Import,276,7108,42738.806,kg,42738.806,1836299314.835
2022,Import,251,7108,16410.277,kg,16410.277,840852753.214
2022,Import,233,7108,111.417,kg,111.417,6044910.036
2022,Import,203,7108,118.382,kg,118.382,6036239.335
2022,Import,156,7108,2850.003,kg,2850.003,172552808.123
2022,Import,124,7108,134636.692,kg,134636.692,6943495511.099
2022,Import,56,7108,6175.335,kg,6175.335,350089827.292
2022,Import,40,7108,745.474,kg,745.474,35616236.0
2022,Import,36,7108,127660.105,kg,127660.105,3021739186.852
2022,Import,344,7105,597222.251,carat,119.444,160494.883
2022,Import,410,7105,183635.384,carat,36.727,29647.933
2022,Import,490,7105,11855.879,carat,2.371,2236.79
2022,Export,804,7103,241.069,carat,0.048,2248.309
2022,Export,752,7103,208.268,carat,0.042,18068.149
2022,Export,724,7103,7232.557,carat,1.447,71254.731
2022,Export,699,7103,28291.133,carat,5.504,3220077.361
2022,Export,682,7103,204.24,carat,0.041,1904.832
2022,Export,643,7103,326.954,carat,0.065,3136.322
2022,Export,642,7103,40018.383,carat,8.004,1729.951
2022,Export,634,7103,35059.625,carat,7.012,6355.372
2022,Export,604,7103,7.074,carat,0.001,65.973
2022,Export,504,7103,21.334,carat,0.004,198.965
2022,Export,490,7103,2351.701,carat,0.47,64154.809
2022,Export,484,7103,81.245,carat,0.016,792.72
2022,Export,446,7103,1223.87,carat,0.245,11414.328
2022,Export,422,7103,413.276,carat,0.083,1354094.355
2022,Export,414,7103,941.11,carat,0.188,443580.702
2022,Export,400,7103,55.243,carat,0.011,515.216
2022,Export,398,7103,28.744,carat,0.006,268.08
2022,Export,392,7103,30996.441,carat,6.199,2121628.36
2022,Export,376,7103,31815.942,carat,6.363,4607912.052
2022,Export,196,7103,28718.109,carat,5.744,51024.143
2022,Export,124,7103,5041.414,carat,1.008,136199.119
2022,Export,76,7103,76.769,carat,0.015,664979.928
2022,Export,70,7103,10045.137,carat,2.009,1774.98
2022,Export,56,7103,161294.212,carat,31.908,6052262.33
2022,Export,31,7103,51.2,carat,0.01,477.517
2022,Export,12,7103,5934.408,carat,1.187,27627.911
2022,Import,608,7103,10127.211,carat,2.025,116.238
2022,Import,490,7103,321882.984,carat,64.377,4868978.688
2022,Import,470,7103,21203.206,carat,4.241,963.411
2022,Import,440,7103,30272.629,carat,6.055,5024.399
2022,Import,428,7103,265.023,carat,0.053,52.359
2022,Import,404,7103,56469.199,carat,11.294,106536.525
2022,Import,376,7103,716556.927,carat,143.311,4120501.376
2022,Import,231,7103,53110.16,carat,10.622,207408.821
2022,Import,116,7103,1309.215,carat,0.262,258.655
2022,Import,104,7103,23452.146,carat,4.69,7899377.137
2022,Import,100,7103,35344.53,carat,7.069,349.76
2022,Import,699,7105,262794.389,carat,52.559,90852.819
2022,Import,792,7105,17431.153,carat,3.486,5088.277
2022,Export,36,7105,7229.924,carat,1.446,1909.02
2022,Export,40,7105,1817041.108,carat,363.408,473788.879
2022,Export,56,7105,188919.697,carat,37.784,13662.637
2022,Export,100,7105,9203.386,carat,1.841,1460.825
2022,Export,124,7105,540.988,carat,0.108,85.869
2022,Export,156,7105,523425.728,carat,104.685,323463.22
2022,Export,344,7105,128584.901,carat,25.717,75574.374
2022,Export,372,7105,26.39,carat,0.005,4.189
2022,Export,380,7105,2280508.837,carat,456.102,287183.458
2022,Export,410,7105,10620912.951,carat,2124.183,1618306.738
2022,Export,458,7105,82501.346,carat,16.5,18872.388
2022,Export,480,7105,61253.599,carat,12.251,24475.881
2022,Export,490,7105,50066.81,carat,10.013,26747.227
2022,Export,528,7105,55178.966,carat,11.036,2505.916
2022,Export,620,7105,171816.796,carat,34.363,26615.282
2022,Export,642,7105,8312.735,carat,1.663,1319.454
2022,Export,643,7105,1662.547,carat,0.333,263.891
2022,Export,702,7105,10409.875,carat,2.082,1253.482
2022,Export,704,7105,1781.3,carat,0.356,282.74
2022,Export,705,7105,20201.267,carat,4.04,3206.484
2022,Export,724,7105,77381.665,carat,15.476,8225.647
2022,Export,826,7105,381380.531,carat,76.276,346980.925
2022,Import,360,7115,0.157,kg,0.157,208.39
2022,Import,372,7115,27.114,kg,27.114,4919.68
2022,Import,376,7115,30.923,kg,30.923,41332.435
2022,Import,380,7115,1135.306,kg,1135.306,5515348.026
2022,Import,392,7115,554.683,kg,554.683,1391863.216
2022,Import,410,7115,72.73,kg,72.73,67201.074
2022,Import,414,7115,0.134,kg,0.134,178.022
2022,Import,480,7115,0.173,kg,0.173,230.381
2022,Import,484,7115,17.18,kg,17.18,28762.013
2022,Import,490,7115,36.048,kg,36.048,47899.339
2022,Import,528,7115,62.537,kg,62.537,105292.468
2022,Import,616,7115,8889.0,kg,8889.0,6318040.256
2022,Import,620,7115,8.287,kg,8.287,11011.162
2022,Import,643,7115,19.798,kg,19.798,26306.362
2022,Import,688,7115,3.011,kg,3.011,21.991
2022,Import,699,7115,9.058,kg,9.058,13273.084
2022,Import,702,7115,50.72,kg,50.72,26413.175
2022,Import,703,7115,5.0,kg,5.0,668.105
2022,Import,724,7115,48.016,kg,48.016,13123.336
2022,Import,752,7115,6.401,kg,6.401,1896.454
2022,Import,764,7115,5.0,kg,5.0,432.488
2022,Import,784,7115,2.0,kg,2.0,2754.099
2022,Import,792,7115,8.389,kg,8.389,4742.706
2022,Export,528,7102,165.707,carat,0.033,125786.947
2022,Export,56,7102,131314.687,carat,27.728,162985225.83
2022,Export,36,7102,194.942,carat,0.034,1117594.705
2022,Import,705,7102,0.176,carat,0.0,428.299
2022,Import,528,7102,6789.419,carat,2.355,997559.951
2022,Import,392,7102,4.358,carat,0.001,332556.984
2022,Import,380,7102,1267.04,carat,0.253,10900958.071
2022,Import,251,7102,34180.808,carat,8.215,141319727.669
2022,Import,156,7102,3793.112,carat,0.759,4492595.919
2022,Import,36,7102,1466.645,carat,0.298,20886035.659
2022,Import,804,7115,98.0,kg,98.0,4993229.414
2022,Import,826,7115,85.445,kg,85.445,85469.235
2022,Import,842,7115,196.323,kg,196.323,617251.28
2022,Import,36,7116,18.567,kg,18.567,39287.281
2022,Import,40,7116,4005.051,kg,4005.051,6669292.654
2022,Import,48,7116,37.0,kg,37.0,27700.167
2022,Import,56,7116,34.39,kg,34.39,26410.033
2022,Import,72,7116,8.431,kg,8.431,3060.925
2022,Import,76,7116,6145.204,kg,6145.204,172346.936
2022,Import,100,7116,2.049,kg,2.049,758.163
2022,Export,276,7107,300.171,kg,300.171,45843.713
2022,Export,156,7107,9.179,kg,9.179,7362.765
2022,Import,842,7107,1.268,kg,1.268,415.733
2022,Import,792,7107,4.335,kg,4.335,616.793
2022,Import,380,7107,69.818,kg,69.818,19750.977
2022,Import,300,7107,0.026,kg,0.026,8.377
2022,Import,251,7107,8520.574,kg,8520.574,3173747.754
2022,Import,156,7107,4.6,kg,4.6,637.736
2022,Import,116,7116,3.15,kg,3.15,3459.903
2022,Import,124,7116,17.904,kg,17.904,71717.587
2022,Import,156,7116,59018.42,kg,59018.42,59987697.601
2022,Import,191,7116,3.02,kg,3.02,4847.424
2022,Import,203,7116,2.72,kg,2.72,3693.425
2022,Export,804,7102,0.0,carat,0.0,111.002
2022,Export,784,7102,68582.0,carat,13.444,94739015.478
2022,Export,376,7102,9491.0,carat,1.9,97080655.543
2022,Import,842,7102,12500.0,carat,2.5,433963791.663
2022,Import,699,7102,295850.0,carat,61.199,277202832.669
2022,Import,376,7102,120488.0,carat,25.812,306610166.148
2022,Import,344,7102,28391.0,carat,6.81,108139628.76
2022,Import,208,7102,3.0,carat,0.002,13762.12
2022,Import,56,7102,449084.0,carat,91.53,580579058.807
2022,Import,208,7116,12.08,kg,12.08,12422.769
2022,Import,214,7116,1.029,kg,1.029,195.824
2022,Import,242,7116,1.734,kg,1.734,4512.325
2022,Import,246,7116,1.0,kg,1.0,269.127
2022,Import,251,7116,14009.113,kg,14009.113,24658944.553
2022,Import,258,7116,2.0,kg,2.0,14880.514
2022,Import,276,7116,6084.238,kg,6084.238,3727862.09
2022,Import,300,7116,23.357,kg,23.357,21524.91
2022,Import,344,7116,3907.855,kg,3907.855,5946858.86
2022,Import,348,7116,0.088,kg,0.088,93.2
2022,Import,360,7116,27.891,kg,27.891,37418.054
2022,Import,364,7116,10.0,kg,10.0,41.887
2022,Import,372,7116,9.0,kg,9.0,40713.548
2022,Import,376,7116,2.408,kg,2.408,3130.039
2022,Import,380,7116,612.814,kg,612.814,2349713.87
2022,Import,392,7116,94.418,kg,94.418,343423.634
2022,Import,410,7116,21.06,kg,21.06,21195.047
2022,Import,440,7116,25.48,kg,25.48,24662.28
2022,Import,446,7116,3.0,kg,3.0,8884.327
2022,Import,450,7116,1772.607,kg,1772.607,23549.121
2022,Import,458,7116,10.883,kg,10.883,2302.762
2022,Import,466,7116,0.025,kg,0.025,26.18
2022,Import,480,7116,3930.0,kg,3930.0,8378502.476
2022,Import,484,7116,7.778,kg,7.778,18156.113
2022,Import,490,7116,1.478,kg,1.478,1727.857
2022,Import,504,7116,43.0,kg,43.0,2728.967
2022,Import,524,7116,203.061,kg,203.061,170425.349
2022,Import,528,7116,467.244,kg,467.244,336481.838
2022,Import,554,7116,5.909,kg,5.909,3453.62
2022,Import,566,7116,28.0,kg,28.0,260.749
2022,Import,579,7116,2.0,kg,2.0,2923.744
2022,Import,586,7116,8.391,kg,8.391,802.145
2022,Import,608,7116,2.461,kg,2.461,2615.871
2022,Import,616,7116,13.436,kg,13.436,11816.448
2022,Import,620,7116,21.378,kg,21.378,5920.79
2022,Import,642,7116,0.116,kg,0.116,123.568
2022,Import,643,7116,232.554,kg,232.554,216681.653
2022,Import,682,7116,2.0,kg,2.0,105.766
2022,Import,688,7116,16.791,kg,16.791,75248.699
2022,Export,792,7105,25000.0,carat,5.0,10509.56
2022,Export,788,7105,65000.0,carat,13.0,11563.029
2022,Export,784,7105,5000.0,carat,1.0,1016.818
2022,Export,764,7105,27200000.0,carat,5440.0,972960.502
2022,Export,752,7105,120000.0,carat,24.0,42247.676
2022,Export,484,7105,25000.0,carat,5.0,9861.352
2022,Export,392,7105,11670000.0,carat,2334.0,2103260.716
2022,Export,251,7105,3490000.0,carat,698.0,894205.824
2022,Export,208,7105,1480000.0,carat,296.0,609684.314
2022,Export,203,7105,1145000.0,carat,229.0,136473.481
2022,Export,170,7105,15000.0,carat,3.0,2346.744
2022,Import,710,7105,20000.0,carat,4.0,5508.199
2022,Import,642,7105,265000.0,carat,53.0,58525.137
2022,Import,528,7105,45000.0,carat,9.0,32.463
2022,Import,372,7105,445000.0,carat,89.0,44990.256
2022,Import,246,7105,15000.0,carat,3.0,942.467
2022,Import,100,7105,135000.0,carat,27.0,45898.167
2022,Import,76,7105,95000.0,carat,19.0,1153.999
2022,Import,699,7116,692.146,kg,692.146,1423119.627
2022,Import,702,7116,77.816,kg,77.816,70720.666
2022,Import,703,7116,8.0,kg,8.0,769.682
2022,Import,704,7116,2496.255,kg,2496.255,1357978.368
2022,Import,705,7116,0.036,kg,0.036,93.2
2022,Import,710,7116,289.135,kg,289.135,14111.88
2022,Import,724,7116,32.743,kg,32.743,87960.491
2022,Import,752,7116,8.703,kg,8.703,5639.097
2022,Import,764,7116,26136.127,kg,26136.127,19062483.587
2022,Import,784,7116,115.822,kg,115.822,122762.674
2022,Import,788,7116,3.09,kg,3.09,789.578
2022,Import,792,7116,103.123,kg,103.123,15459.608
2022,Import,804,7116,16.035,kg,16.035,12047.876
2022,Import,826,7116,1513.914,kg,1513.914,7545627.2
2022,Import,842,7116,734.454,kg,734.454,1154381.305
2022,Import,894,7116,0.014,kg,0.014,14.661
2022,Import,4,7117,3.0,kg,3.0,173.833
2022,Import,8,7117,7.037,kg,7.037,2288.102
2022,Import,12,7117,3.015,kg,3.015,96.341
2022,Import,32,7117,45.918,kg,45.918,2376.065
2022,Import,36,7117,149.674,kg,149.674,44469.805
2022,Import,40,7117,14824.485,kg,14824.485,9619566.705
2022,Import,48,7117,44.652,kg,44.652,21018.072
2022,Import,50,7117,281.388,kg,281.388,37634.821
2022,Import,52,7117,0.239,kg,0.239,67.02
2022,Import,56,7117,918.507,kg,918.507,348874.238
2022,Import,64,7117,0.192,kg,0.192,39.793
2022,Import,68,7117,1.025,kg,1.025,47.123
2022,Import,70,7117,146.814,kg,146.814,8163.863
2022,Import,76,7117,291.315,kg,291.315,110883.395
2022,Import,100,7117,88.447,kg,88.447,17832.532
2022,Import,104,7117,114.51,kg,114.51,12026.932
2022,Import,116,7117,85.305,kg,85.305,13454.247
2022,Import,120,7117,36.007,kg,36.007,11967.243
2022,Import,124,7117,245.036,kg,245.036,73606.711
2022,Import,144,7117,98.314,kg,98.314,1503.759
2022,Import,152,7117,17.288,kg,17.288,248.183
2022,Import,156,7117,229557.996,kg,229557.996,40761597.469
2022,Import,170,7117,367.076,kg,367.076,52497.534
2022,Import,188,7117,79.468,kg,79.468,96417.566
2022,Import,191,7117,23.812,kg,23.812,4357.341
2022,Import,196,7117,5.234,kg,5.234,1016.818
2022,Import,203,7117,516.144,kg,516.144,105000.303
2022,Import,204,7117,6.547,kg,6.547,379.081
2022,Import,208,7117,3509.908,kg,3509.908,1287043.029
2022,Import,214,7117,5.435,kg,5.435,1219.972
2022,Import,218,7117,3.573,kg,3.573,368.61
2022,Import,222,7117,9.587,kg,9.587,2315.328
2022,Import,231,7117,8.104,kg,8.104,233.523
2022,Import,233,7117,5.695,kg,5.695,1744.612
2022,Export,818,7103,2.0,carat,0.0,17802.164
2022,Export,440,7103,4.0,carat,0.001,7719.856
2022,Export,266,7103,3.0,carat,0.001,2391.773
2022,Export,203,7103,50000.0,carat,10.0,2502.775
2022,Export,100,7103,135000.0,carat,27.0,4938.53
2022,Export,92,7103,63.0,carat,0.013,4845168.818
2022,Export,48,7103,3.0,carat,0.001,19630.551
2022,Import,800,7103,10000.0,carat,2.0,10.472
2022,Import,422,7103,148.0,carat,0.03,345337.89
2022,Import,304,7103,10110.0,carat,2.022,51707.955
2022,Import,50,7103,5000.0,carat,1.0,111.002
2022,Import,32,7103,95000.0,carat,19.0,1163.424
2022,Import,20,7103,5000.0,carat,1.0,11969.337
2022,Import,242,7117,0.429,kg,0.429,89.011
2022,Import,246,7117,55.937,kg,55.937,15427.146
2022,Import,251,7117,17870.002,kg,17870.002,12588964.469
2022,Import,268,7117,6.688,kg,6.688,1697.489
2022,Export,826,7106,54102.183,kg,54102.183,39478392.377
2022,Export,784,7106,9733.986,kg,9733.986,6208886.813
2022,Export,764,7106,111992.027,kg,111992.027,80814500.226
2022,Export,752,7106,12360.718,kg,12360.718,8770114.473
2022,Export,724,7106,205.013,kg,205.013,141740.827
2022,Export,710,7106,0.3,kg,0.3,212.579
2022,Export,702,7106,30073.919,kg,30073.919,21128243.521
2022,Export,620,7106,18.273,kg,18.273,15879.53
2022,Export,616,7106,1413.538,kg,1413.538,906975.212
2022,Export,528,7106,415.186,kg,415.186,181218.696
2022,Export,458,7106,1322.018,kg,1322.018,945635.228
2022,Export,392,7106,1654.146,kg,1654.146,1244340.874
2022,Export,380,7106,93539.742,kg,93539.742,65124958.038
2022,Export,372,7106,3.851,kg,3.851,2283.913
2022,Export,368,7106,2.254,kg,2.254,1034.62
2022,Export,344,7106,41.364,kg,41.364,74087.369
2022,Export,276,7106,498614.322,kg,498614.322,338204936.303
2022,Export,251,7106,155420.222,kg,155420.222,108473328.224
2022,Export,246,7106,199.826,kg,199.826,255935.424
2022,Export,144,7106,12.607,kg,12.607,11177.664
2022,Export,76,7106,9.632,kg,9.632,6049.594
2022,Export,56,7106,1457.101,kg,1457.101,996396.527
2022,Export,50,7106,0.744,kg,0.744,341.383
2022,Export,36,7106,8.57,kg,8.57,7312.501
2022,Import,842,7106,55180.254,kg,55180.254,53937313.923
2022,Import,826,7106,365690.539,kg,365690.539,255839293.762
2022,Import,792,7106,887.648,kg,887.648,341639.229
2022,Import,752,7106,62037.102,kg,62037.102,48225475.039
2022,Import,724,7106,1509.268,kg,1509.268,961862.424
2022,Import,710,7106,451.253,kg,451.253,344531.557
2022,Import,699,7106,521.338,kg,521.338,484398.969
2022,Import,554,7106,0.225,kg,0.225,188.493
2022,Import,528,7106,3448.952,kg,3448.952,453981.354
2022,Import,392,7106,36061.129,kg,36061.129,1991944.833
2022,Import,380,7106,57815.218,kg,57815.218,40796780.828
2022,Import,344,7106,256095.213,kg,256095.213,194402806.861
